"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1058293,"ADVANCED FUND ADMINISTRATION (CAYMAN) LTD.","27 HOSPITAL ROAD, CAYMAN CORPORATE CENTRE, 5TH FL","P.O. BOX 1748","GRAND CAYMAN","","Cayman Islands","KY1-1109","N","908.273.4545","","A third-party unaffiliated record keeper","ADVANCED FUND ADMINISTRATION (CAYMAN) LTD. MAINTAINS CERTAIN BOOKS AND RECORDS IN CONNECTION WITH ITS ROLE AS ADMINISTRATOR TO THE PRIVATE FUNDS LISTED IN SECTION 7.B.(1) OF SCHEDULE D."
1047747,"SALISBURY BANK AND TRUST COMPANY","5 BISSELL STREET","","LAKEVILLE","CT","United States","06039","N","860-453-3390","","A third-party unaffiliated record keeper","ACCOUNTING RECORDS"
1043205,"BDO AB","KARLAVÄGEN 100","","STOCKHOLM","","Sweden","104 51","N","+46 8 120 11 6","","A third-party unaffiliated record keeper","EXTERNAL ACCOUNTANT"
1046292,"HEDGESERV LIMITED","75 ST. STEPHENS GREEN","","DUBLIN","","Ireland","","N","353-1234-1000","646-465-9834","A third-party unaffiliated record keeper","IN ITS CAPACITY AS THIRD-PARTY ADMINISTRATOR FOR CERTAIN ADVISORY CLIENTS OF THE REGISTRANT, HEDGESERV LIMITED MAINTAINSCERTAIN BOOKS AND RECORDS FOR CERTAIN ADVISORY CLIENTS MENTIONED BELOW."
1050152,"IKONIC FUND SERVICES","15801 JOHN J. DELANEY DRIVE,","SUITE 540","CHARLOTTE","NC","United States","28277","N","704.927.1859","704.927.1879","A third-party unaffiliated record keeper","CERTAIN RECORDS OF OUR PRIVATE FUNDS ARE MAINTAINED AT THIS ADDRESS."
1056081,"GLOBAL RELAY COMMUNICATIONS INC.","286 MADISON AVENUE","","NEW YORK","NY","United States","10017","N","8664846630","8664846630","Other","ARCHIVED EMAIL COMMUNICATION ACCESSIBLE VIA A SECURED WEB-BASED PORTAL."
1056081,"VAULTLOGIX","75 SYLVAN STREET","","DANVERS","MA","United States","01923","N","9787777177","9787777177","Other","BACKUP SOURCE FOR BOOKS AND RECORDS"
1056081,"GENERIC NETWORK SYSTEMS","3402 E. UNIVERSITY DRIVE","","PHOENIX","AZ","United States","85034","N","2122684722","2122684722","Other","BACKUP SOURCE FOR BOOKS AND RECORDS."
1055346,"CAMPBELLS CORPORATE SERVICES LIMITED","FLOOR 4, WILLOW HOUSE, CRICKET SQUARE","","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","+13459145869","+13459452877","A third-party unaffiliated record keeper","CAMPBELLS CORPORATE SERVICES LIMITED PROVIDES SERVICES AS THE REGISTERED OFFICE OF SEGANTII CAPITAL MANAGEMENT (CAYMAN) LIMITED AND KEEPS CORPORATE RECORDS AND DOCUMENTS REQUIRED TO BE KEPT AT THE REGISTERED OFFICE UNDER CAYMAN ISLANDS REGULATIONS."
1055346,"CROWN DATA CENTRE 3","NO 23 TAK YIP STREET, YUEN LONG","NEW TERRITORIES","HONG KONG","","Hong kong","0000","N","+85226368388","","A third-party unaffiliated record keeper","RECORDS RELATING TO TRADING ACTIVITIES OF THE SEGANTII ASIA-PACIFIC EQUITY MULTI-STRATEGY FUND. SEGANTII CAPITAL MANAGEMENT (CAYMAN) LIMITED ACTS AS THE INVESTMENT MANAGER TO THIS FUND"
1055346,"CROWN DATA CENTRE 2","NO 1, LEUNG YIP STREET, YUEN LONG","NEW TERRITORIES","HONG KONG","","Hong kong","0000","N","+85226368388","+85226371677","A third-party unaffiliated record keeper","RECORDS RELATING TO THE TRADING ACTIVITIES OF THE SEGANTII ASIA-PACIFIC EQUITY MULTI-STRATEGY FUND. SEGANTII CAPITAL MANAGEMENT (CAYMAN) LIMITED ACTS AS INVESTMENT ADVISER TO THIS FUND"
1055346,"CROWN DATA CENTRE 1","NO 4-6 KIN FUNG CIRCUIT, TUEN MUN","NEW TERRITORIES","HONG KONG","","Hong kong","0000","N","+85226368388","+85226371677","A third-party unaffiliated record keeper","RECORDS RELATING TO THE TRADING ACTIVITIES OF THE SEGANTII ASIA-PACIFIC EQUITY MULTI-STRATEGY FUND. SEGANTII CAPITAL MANAGEMENT (CAYMAN) LIMITED ACTS AS INVESTMENT ADVISER TO THIS FUND."
1057320,"CITCO FUND SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA","BLOCK 6, INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN","","Ireland","DUBLIN 1","N","+353214836630","+353214836405","A third-party unaffiliated record keeper","CITCO FUND SERVICES (IRELAND)LIMITED IS THIRD PARTY ADMINISTRATOR FOR THE ZENSEN FUND."
1057320,"BNP PARIBAS SECURITIES SERVICES S.C.A., ACTING THROUGH ITS HONG KONG BRANCH","21/F, PCCW TOWER","979 KING'S ROAD","QUARRY BAY","","Hong kong","","N","+852 21086459","+852 25217653","A third-party unaffiliated record keeper","BNP PARIBAS SECURITIES SERVICES SCA ACTING THROUGH ITS HONG KONG BRANCH ACTS AS SUB-ADMINISTRATOR TO THE ARCUS JAPAN VALUE FUND AND ARCUS GENSEKI FUND."
1057320,"BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED","PO BOX 2003, GRAND PAVILION COMMERCIAL CENTRE","802 WEST BAY ROAD","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","+3459497942","+3459498340","A third-party unaffiliated record keeper","BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED IS THE ADMINISTRATOR OF THE ARCUS JAPAN VALUE FUND AND ARCUS GENSEKI FUND."
1057320,"NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A.","6 RUE LOU HEMMER","","LUXEMBOURG","","Luxembourg","L-1748","N","+3522762221","+3522762221","A third-party unaffiliated record keeper","NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A. IS THE ADMINISTRATIVE AGENT, REGISTRAR AND TRANSFER AGENT AND CUSTODIAN OF ARCUS JAPAN FUND / ARCUS JAPAN LONG/SHORT FUND."
1056663,"STOCKTON BUSINESS SERVICES, INC.","CITY CENTRE ONE, 800 TOWN AND COUNTRY BLVD.","","HOUSTON","TX","United States","77024","N","713-376-7965","","Other","STOCKTON BUSINESS SERVICES, INC. MAINTAINS THE BOOKS, RECORDS, ACCOUNTS AND LEDGERS OF MARBLE CAPITAL LP, ITS AFFILIATES AND THE PRIVATE FUNDS DESCRIBED HEREIN, INCLUDING ALL NOTICES, CORRESPONDENCE, REPORTS, AGREEMENT RECORDS, INVOICES AND OTHER DOCUMENTATION RELATED TO THE PERFORMANCE OF THE DAY-TO-DAY ACCOUNTING FUNCTIONS OF THE FOREGOING ENTITIES."
1047268,"INTERNATIONAL FUND SERVICES","3RD FLOOR, BISHOPS SQUARE","REDMOND'S HILL","DUBLIN","","Ireland","","N","353 1 707 5000","","A third-party unaffiliated record keeper","FINANCIAL, ACCOUNTING AND INVESTOR RECORDS FOR THE PRIVATE FUNDS RETAINED BY THE REGISTRANT, INTERNATIONAL FUND SERVICES (FUND ADMINISTRATOR)"
1053967,"WILLIAM GREENLEAF ELIOT SEED FUND MANAGER, LLC","CAMPUS BOX 1199, ONE BROOKINGS DRIVE","","ST. LOUIS","MO","United States","63130","N","3149359134","3149359134","One of your branch offices or affiliates","BOOKS AND RECORDS RELATED TO INVESTMENT DECISIONS WILL BE KEPT AT THIS LOCATION."
1047111,"NAV FUND ADMINISTRATION GROUP","1 TRANS AM PLAZA DRIVE","SUITE 400","OAKBROOK TERRACE","IL","United States","60181","N","630.954.1919","","A third-party unaffiliated record keeper","GENERALLY, CERTAIN BOOKS AND RECORDS REQUIRED TO BE MAINTAINED PURSUANT TO SECTION 204 OF THE ADVISERS ACT ARE MAINTAINED AT THIS LOCATION."
1054821,"HALL CAPITAL MANAGEMENT COMPANY, LLC","9225 LAKE HEFNER PARKWAY","STE 200","OKLAHOMA CITY","OK","United States","73120-2061","N","(405) 231-2400","(405) 231-2406","One of your branch offices or affiliates","ACCOUNTING RECORDS, PARTNER COMMUNICATIONS, PORTFOLIO COMPANY FINANCIAL STATEMENTS, CLOSING DOCUMENTS, AND OTHER RECORDS."
1042058,"WELLS FARGO GLOBAL FUND SERVICES LLC","150 EAST, 42ND STREET, 40TH FLOOR","","NEW YORK","NY","United States","10017","N","+1952857473","","Other","ADMINISTRATOR, REGISTRAR AND TRANSFER AGENT TO SAGEONE INDIA GROWTH FUND AND LC INDIA MARKET NEUTRAL FUND; MAINTAINS, FOR EXAMPLE, RECORDS RELATING TO INVESTOR SUBSCRIPTIONS AND REDEMPTIONS, TRADING STATEMENTS AND MATERIALS IN SUPPORT OF NAV."
1054877,"IRON MOUNTAIN","2500 HENDERSON DRIVE","","SHARON HILL","PA","United States","19079","N","215-633-0525","","A third-party unaffiliated record keeper","PRIMARY ARCHIVING SERVICE FOR THE REGISTRANT"
1054877,"STATE STREET BANK AND TRUST COMPANY","2 AVENUE DE LAFAYETTE","","BOSTON","MA","United States","02111","N","617-664-9566","","Other","PRIVATE FUNDS"
1054877,"BNP PARIBAS SECURITIES SERVICES LUXEMBOURG BRANCH","60 AVENUE JOHN F. KENNEDY","","LUXEMBOURG","","Luxembourg","1855","N","35226962000","","Other","BNP IS ABERDEEN GROUP'S PRIMARY ADMINISTRATOR AND CUSTODIAN FOR CERTAIN FUNDS MANAGED BY ABERDEEN GLOBAL SERVICES SA. INCLUDING THE PRIVATE FUND"
1054877,"STATE STREET BANK LUXEMBOURG SA","49 AVENUE J-F KENNEDY","","LUXEMBOURG","","Luxembourg","1855","N","3524640101","","Other","STATE STREET IS ADMINISTRATOR AND CUSTODIAN FOR ABERDEEN LIQUIDITY FUND (LUX)"
1054877,"RBC INVESTOR SERVICES HONG KONG  LIMITED","51F, CENTRAL PLAZA, 18 HARBOUR ROAD, WANCHAI, HONG","","HONG KONG","","Hong kong","","N","852-28681309","","Other","THIS IS A THIRD - PARTY ADMINISTRATOR WHICH KEEPS SOME UNDERLYING INVESTOR DOCUMENTS."
1054877,"ABERDEEN ASSET MANAGEMENT PLC","10 QUEENS TERRACE","","ABERDEEN","","United Kingdom","AB10 1YG","N","441224631999","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
1054877,"ABERDEEN ASSET MANAGEMENT PLC","BOW BELLS HOUSE","1 BREAD STREET","LONDON","","United Kingdom","EC4M 9HH","N","442074636000","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
1054877,"SWORD","120 ALDERSGATE STREET","","LONDON","","United Kingdom","EC1A 4JQ","N","01144207539650","","Other","ENTERPRISE RISK MANAGEMENT SOFTWARE     TEL 011 44 20 7539 6500"
1058615,"STATE STREET CAYMAN TRUST COMPANY, LTD.","PO BOX 31113, 45 MARKET STREET","SUITE 3206A, GARDENIA COURT","GRAND CAYMAN","","Cayman Islands","","N","345-949-6644","","A third-party unaffiliated record keeper","ORGANIZATIONAL, VALUATION, AND SUBSCRIPTION DOCUMENTS AND RECORDS  REQUIRED PURSUANT TO RULE 204-2 OF THE INVESTMENT ADVISER ACT OF 1940, AS AMENDED."
1058615,"STATE STREET FUND SERVICES (IRELAND) LIMITED","78 SIR JOHN ROGERSON'S QUAY","","DUBLIN","","Ireland","2","N","+35317768000","+35317768491","A third-party unaffiliated record keeper","ORGANIZATIONAL, VALUATION, AND SUBSCRIPTION DOCUMENTS AND RECORDS REQUIRED PURSUANT TO RULE 204-2 OF THE INVESTMENT ADVISER ACT OF 1940, AS AMENDED."
1045177,"APEX FUND SERVICES (CAYMAN) LIMITED","WILLIAM HOUSE, 3RD FLOOR","20 REID STREET","HAMILTON","","Bermuda","HM11","N","+1441292273","","A third-party unaffiliated record keeper","RECORDS PERTAINING TO INVESTMENT ACTIVITIES AND FUND INVESTORS"
1045177,"APEX FUND SERVICES (SINGAPORE) PTE. LTD.","#13-13A INTERNATIONAL PLAZA","10 ANSON ROAD","SINGAPORE","","Singapore","079903","N","+6562952335","+6562956355","A third-party unaffiliated record keeper","RECORDS PERTAINING TO INVESTMENT ACTIVITIES AND FUND INVESTORS"
1045177,"M&C CORPORATE SERVICES LTD","PO BOX 309GT UGLAND HOUSE","SOUTH CHURCH ST, GEORGE TOWN","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","+13459457099","+13459457100","A third-party unaffiliated record keeper","CONSTITUTIONAL DOCUMENTS"
1049583,"EAST ASIA SENTINEL LIMITED","22F TAI YAU BUILDING","181 JOHNSTON ROAD","WAN CHAI","","Hong kong","00000","N","+852 2869-0780","+852 2525-9890","A third-party unaffiliated record keeper","EAS IS OUR COMPANY SECRETARY AND OUR REGISTERED OFFICE. IT IS THE OFFICIAL LOCATION OF THIS ADVISER'S OWN RECORDS."
1049583,"BNP PARIBAS SECURITIES SERVICES S.C.A, ACTING THROUGH ITS HONG KONG BRANCH","21/F, PCCW TOWER","979 KING'S ROAD","QUARRY BAY","","Hong kong","","N","+852 21086459","+852 25217653","A third-party unaffiliated record keeper","BNP PARIBAS SECURITIES SERVICES S.C.A, ACTING THROUGH ITS HONG KONG BRANCH ACTS AS SUB-ADMINISTRATOR TO THE ARCUS JAPAN FUND AND ARCUS GENSEKI FUND."
1049583,"CITCO FUND SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA","BLOCK 6, INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN","","Ireland","DUBLIN 1","N","+353214836630","+353214836405","A third-party unaffiliated record keeper","CITCO FUND SERVICES (IRELAND) LIMITED IS THIRD PARTY ADMINISTRATOR FOR THE ZENSEN FUND."
1049583,"BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED","PO BOX 2003, GRAND PAVILLION COMMERCIAL CENTRE","802 WEST BAY ROAD","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","+3459497942","+3459498340","A third-party unaffiliated record keeper","BNP PARIBAS FUND ADMINISTRATION SERVICES (CAYMAN) LIMITED IS THE ADMINISTRATOR OF THE ARCUS JAPAN VALUE FUND AND ARCUS GENSEKI FUND."
1049583,"NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A","6 RUE LOU HEMMER","","LUXEMBOURG","","Luxembourg","L-1748","N","+3522762221","+3522762221","A third-party unaffiliated record keeper","NORTHERN TRUST LUXEMBOURG MANAGEMENT COMPANY S.A IS THE ADMINISTRATIVE AGENT, REGISTRAR AND TRANSFER AGENT AND CUSTODIAN OF ARCUS JAPAN FUND/ ARCUS JAPAN LONG/SHORT FUND."
1056583,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","89 NEXUS WAY","2ND FLOOR CAMANA BAY","GRAND CAYMAN","","Cayman Islands","KY1-1205","N","2075555555","","A third-party unaffiliated record keeper","IN ITS CAPACITY AS A THIRD PARTY ADMINISTRATOR OF THE FUNDS MANAGED BY SEALIGHT CAPITAL LLP, CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED MAINTAINS CERTAIN BOOKS AND RECORDS RELATED TO THE FUNDS AT THIS LOCATION."
1048719,"MAITLAND ADMINISTRATION LTD.","30 DAMASCUS ROAD","SUITE 202","BEDFORD, NOVA SCOTIA","","Canada","B4A 0C1","N","+1 902 442 945","+1 345 949 070","A third-party unaffiliated record keeper","MAITLAND ACTS AS ADMINISTRATOR TO PRIVATE FUNDS AND HOLDS ACCOUNTING AND INVESTOR RECORDS, AML DOCUMENTATION AND SUBSCRIPTION DOCUMENTS."
1051669,"FRANKLIN RESOURCES, INC.","ONE FRANKLIN PARKWAY","","SAN MATEO","CA","United States","94403","N","650-525-7510","650-525-7570","One of your branch offices or affiliates","SEE ""MISCELLANEOUS SECTION""."
1051669,"FRANKLIN TEMPLETON SERVICES, LLC","140 FOUNTAIN PARKWAY","","ST. PETERSBURG","FL","United States","33716","N","954-527-7500","954-527-7329","One of your branch offices or affiliates","A PORTION OF THE ORIGINAL BOOKS AND RECORDS ARE MAINTAINED BY FRANKLIN TEMPLETON SERVICES, LLC."
1051669,"LAB SERVICES PSF S.A.","LAB DATA CENTRE","ZONE INDUSTRIELLE","MUNSBACH","","Luxembourg","L-5366","N","+352 350 222 1","+352350222350","A third-party unaffiliated record keeper","A PORTION OF THE ORIGINAL BOOKS AND RECORDS ARE MAINTAINED BY LAB SERVICES PSF S.A."
1045573,"HEDGESERV","1251 AVENUE OF THE AMERICAS","21ST FLOOR","NEW YORK","NY","United States","10020","N","212 920 3520","","A third-party unaffiliated record keeper","HEDGESERV SERVES AS THE FUND ADMINISTRATOR FOR THE FIRM."
1045573,"HEDGESERV (CAYMAN) LTD","P.O BOX 261","WILLOW HOUSE CRICKET SQUARE","GRAND CAYMAN","","Cayman Islands","KYI-1104","N","345 769 8120","","A third-party unaffiliated record keeper","HEDGESERV SERVES AS THE FUND ADMINISTRATOR FOR THE FIRM."
1045573,"HEDGESERV LIMITED","75 ST STEPHENS GREEN","2ND FLOOR","DUBLIN","","Ireland","2","N","+3531234 1000","","A third-party unaffiliated record keeper","HEDGESERV SERVES AS THE FUND ADMINISTRATOR FOR THE FIRM."
1039387,"CONIFER ASSET SOLUTIONS, LLC","767 THIRD AVENUE","39TH FLOOR","NEW YORK","CA","United States","10017","N","212-676-5500","","A third-party unaffiliated record keeper","GENERAL ADMINISTRATIVE RECORDS"
1052051,"STATE STREET FUND SERVICES (IRELAND) LIMITED","78 SIR JOHN ROGERSON'S QUAY","","DUBLIN","","Ireland","","N","353-1-242-5534","353-1-438-9537","A third-party unaffiliated record keeper","OFFICIAL BOOKS AND RECORDS OF THE PLAINVIEW FUNDS PLC, INCLUDING EACH SUB-FUND."
1038333,"SS&C TECHNOLOGIES, INC.","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","860-298-4599","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATING TO THE FUND INCLUDING DOCUMENTS PERTAINING TO MIDDLE OFFICE AND ACCOUNTING SUPPORT; PORTFOLIO RECONCILIATION AND NET ASSET VALUE CALCULATION; FUND INVESTOR REGISTERS AND INVESTOR SUBSCRIPTION DOCUMENTATION, INCLUDING DOCUMENTATION RELATING TO AML COMPLIANCE VERIFICATIONS."
1056518,"MADISON-INDIA MANAGEMENT ADVISORS PRIVATE LIMITED","C/O 5311-A, HARDHYAN SINGH ROAD DEV NAGAR","KAROL BAGH","DELHI","","India","110005","N","011-4100831","","One of your branch offices or affiliates","[TO COME]"
1039036,"U.S. BANCORP FUND SERVICES, LTD. (FORMERLY KNOWN AS AIS FUND ADMINISTRATION LTD.)","433 HACKENSACK AVENUE","","HACKENSACK","NJ","United States","07601","N","(201) 478-7211","","A third-party unaffiliated record keeper","FINANCIAL, ACCOUNTING AND INVESTOR RECORDS FOR THE PRIVATE INVESTMENT FUNDS MANAGED BY REGISTRANT"
1047072,"AGILE FUND SOLUTIONS, LLC","10877 WILSHIRE BLVD","SUITE 1605","LOS ANGELES","CA","United States","90024","N","310-806-6268","","A third-party unaffiliated record keeper","AGILE FUND SOLUTIONS, LLC IS AN UNAFFILIATED FIRM PROVIDING OUTSOURCED CFO AND OPERATIONAL SUPPORT. THEY MAINTAIN THE GENERAL LEDGER AND ACCOUNTING RECORDS FOR THE FIRM IN ADDITION TO FUND ACCOUNTING AND ADMINISTRATIVE BOOKS AND RECORDS."
1047072,"OPUS FUND SERVICES (BERMUDA) LTD","47 MANGROVE BAY ROAD","","SANDYS","","Bermuda","MA 01","N","441-234-0004","","A third-party unaffiliated record keeper","OPUS FUND SERVICES (BERMUDA) LTD IS AN UNAFFILIATED THIRD PARTY FUND ADMINISTRATOR. THEY MAINTAIN EACH FUNDS ACCOUNTING AND ADMINISTRATIVE BOOKS AND RECORDS. INCLUDING THE GENERAL LEDGER AND INVESTOR SUBSCRIPTION DOCUMENTS."
1047185,"O'CONNOR DAVIES","3001 SUMMER STREET","FIFTH FLOOR EAST","STAMFORD","CT","United States","06905","N","2033232400","2039678733","A third-party unaffiliated record keeper","CORPORATE FORMATION AND REGISTRATION INFORMATION, BOARD MINUTES"
1044591,"BNY MELLON FUND SERVICES (IRELAND) LIMITED","RIVERSIDE TWO","SIR JOHN ROGERSON'S QUAY, GRAND CANAL DOCK","DUBLIN 2","","Ireland","","N","353 1 790 3555","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM"
1044591,"CITCO FUND SERVICES (IRELAND) LIMITED","BLOCK 6, CUSTOM HOUSE PLAZA, IFSC","","DUBLIN 1","","Ireland","","N","353(1)637 7300","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM"
1044591,"DB FUND SERVICES LLC","1761 EAST ST. ANDREWS PLACE","","SANTA ANA","CA","United States","92705","N","7142476335","","One of your branch offices or affiliates","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM."
1044591,"STATE STREET FUND SERVICES (IRELAND) LIMITED,","78 SIR JOHN ROGERSON'S QUAY","","DUBLIN 2","","Ireland","","N","+353 1 776 800","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM."
1044591,"JT DATA CENTRE","LA GRANDE ROUTE DE ST MARTIN","","ST SAVIOUR, CHANNEL ISLANDS","","Jersey","","N","+44 1534 882 3","","Other","DATA BACK-UP AND ARCHIVING."
1057621,"HERITAGE GROUP LTD","PO BOX 225 HERITAGE HALL","LE MARCHANT STREET","ST PETER PORT","","Guernsey","GY1 4HY","N","44 (0) 1481 71","N/A","A third-party unaffiliated record keeper","ADMINISTRATOT TO PRIVATE FUND: P25 LP"
1057621,"BELASKO ADMINISTRATION LIMITED","1 LE TRUCHOT","","ST PETER PORT","","Guernsey","GY11WD","N","01481738101","01481738119","A third-party unaffiliated record keeper","ADMINISTRATOR TO PRIVATE FUNDS: P123 LIMITED, P123 C.I. LIMITED, P1234 LIMITED, SAPHIRE IV LIMITED AND SVG SAPHIRE IV LIMITED."
1057621,"MAPLES FUND SERVICES (DUBLIN) LIMITED","BEAUX LANE HOUSE","MERCER STREET LOWER","DUBLIN 2","","Ireland","DUBLIN 2","N","01 697 3200","01 697 3300","A third-party unaffiliated record keeper","ADMINISTRATOR TO PRIVATE FUND: SVG DIAMOND PRIVATE EQUITY III PLC"
1057621,"BNY MELLON ALTERNATIVE INVESTMENT SERVICES","RIVERSIDE TWO,","SIR JOHN ROGERSON'S QUAY, GRAND CANAL DOCK","DUBLIN","","Ireland","DUBLIN 2","N","1 790 3904","1 790 3510","A third-party unaffiliated record keeper","ADMINISTRATOR TO PRIVATE FUND: SVG ASIA FUND OF FUNDS PLC."
1057621,"STRUCTURED FINANCE MANAGEMENT OFFSHORE LIMITED","47 ESPLANADE","","ST. HELIER","","Jersey","JE1 0BD","N","1534 510 924","","A third-party unaffiliated record keeper","ADMINISTRATOR TO PRIVATE FUNDS: SVG DIAMOND HOLDINGS II LIMITED AND SVG DIAMOND PRIVATE EQUITY PLC."
1057621,"IRON MOUNTAIN","3RD FLOOR COTTONS CENTRE","TOOLEY STREET","LONDON","","United Kingdom","SE1 2TT","N","020 7939 1500","","A third-party unaffiliated record keeper","OFF-SITE DOCUMENT STORAGE/MANAGEMENT SERVICE PROVIDER"
1055126,"SS&C GLOBEOP","675 THIRD AVENUE, 17TH FLOOR","","NEW YORK","NY","United States","10017","N","212-319-9730","212-319-7690","A third-party unaffiliated record keeper","SS&C GLOBEOP IS A THIRD PARTY ADMINISTRATOR AND MAINTAINS FINANCIAL RECORDS."
1055544,"WILEY REIN LLP, C/O ROBERT BENTON & JILL FRANZEN","1776 K STREET NW","","WASHINGTON","DC","United States","20006","N","202.719.7142","202.719.7049","A third-party unaffiliated record keeper","INVESTOR RECORDS, FINANCIAL RECORDS."
1057855,"LGT BANK LTD","HERRENGASSE","12","VADUZ","","Liechtenstein","9490","N","+423 235 11 22","+423 235 15 22","One of your branch offices or affiliates","LGT BANK LTD. IS A CUSTODIAN FOR SOME OF OUR CLIENTS"
1056896,"SS&C TECHNOLOGIES, INC.","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","212-261-6732","860-371-2503","A third-party unaffiliated record keeper","SS&C TECHNOLOGIES, INC. IS AN UNAFFILIATED THIRD-PARTY FUND ADMINISTRATOR FOR CERTAIN PRIVATE FUNDS FOR WHICH OSKIE CAPITAL MANAGEMENT, LLC IS THE INVESTMENT ADVISER. SS&C TECHNOLOGIES, INC., MAINTAINS CERTAIN OF EACH SUCH FUND'S ACCOUNTING AND ADMINISTRATIVE BOOKS AND RECORDS."
1051108,"SS&C FUND SERVICES (ASIA) LIMITED","UNIT 706-7, CENTRAL PLAZA","18 HARBOUR ROAD, WAN CHAI","HONG KONG","","Hong kong","","N","+852 2589 5721","+65 6595 8687","A third-party unaffiliated record keeper","RELEVANT DOCUMENTATION IN RESPECT OF EACH OF THE COMPLUS ASIA MACRO MASTER FUND LTD, COMPLUS ASIA MACRO FUND LTD,  COMPLUS ASIA MACRO JPY FUND, COMPLUS ASIA RATES DRAGON FUND LTD, COMPLUS ASIA RATES 2011 FUND LTD, AND COMPLUS ASIA MACRO US FEEDER FUND LTD"
1053140,"IRON MOUNTAIN","NORMAN ROAD","PICKARDY MANOR WAY","BELVEDERE, KENT","","United Kingdom","DA17 6JY","N","+44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS AS REQUIRED UNDER RULE 204-2 OF THE ADVISERS ACT, OTHER COMPANY DOCUMENTS"
1054859,"ELIAN FUND SERVICES (JERSEY) LIMITED","44 ESPLANADE","","ST HELIER","","Jersey","JE4 9WG","N","441534504000","441534504444","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO  ADP I GP LIMITED AND ADP I LP."
1054859,"INTERNATIONAL FINANCIAL SERVICES LIMITED","IFS COURT, BANK STREET","TWENTYEIGHT, CYBERCITY","EBENE","","Mauritius","72201","N","2304673000","2304674000","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO DPI MNANAGEMENT LTD AND AFRICAN DEVELOPMENT PARTNERS I LLC."
1054859,"AUGENTIUS (GUERNSEY) LIMITED","GROUND FLOOR, CAMBRIDGE HOUSE","LE TRUCHOT","ST PETER PORT","","Guernsey","GY1 1WD","N","441481734300","441481734301","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO ADP II GP LIMITED AND AFRICAN DEVELOPMENT PARTNERS II L.P."
1046698,"CITCO FUND SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA, BLOCK 6","INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN 1","","Ireland","","N","3530214836600","3530214836405","A third-party unaffiliated record keeper","FUND AND COMPLIANCE RECORDS"
1048284,"THROGMORTON UK LIMITED","READING BRIDGE HOUSE GEORGE STREET","","READING","","United Kingdom","RG1 8LS","N","+441189217686","N/A","A third-party unaffiliated record keeper","THIRD PARTY ADMINISTRATOR FOR THE PRIVATE FUNDS"
