"FilingID","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Telephone Number","Facsimile Number"
"903446","18 AVENUE D'OUCHY","","LAUSANNE","","Switzerland","CH-1006","N","+41 21 614 35",""
"918179","RUA IGUATEMI 192/CJ.","191, ITAIM BIBI","SAO PAULO","","Brazil","SP 01451010","N","55(11)30740920",""
"926388","3 DOESKIN PLACE","","BOSTON","MA","United States","01701","Y","508 788-6926",""
"930873","610 NEWPORT CENTER DRIVE","SUITE 1220","NEWPORT BEACH","CA","United States","92660","N","(949) 209-6202","(949) 209-2629"
"932213","4 GROSVENOR PLACE","","LONDON","","United Kingdom","SW4X 7HJ","N","02030063660","02030063640"
"928727","151 S. OLD WOODWARD, SUITE 400","","BIRMINGHAM","MI","United States","48009","N","248-554-4900","248-554-4909"
"917613","3825 ASPEN HOLLOW","","RENO","NV","United States","89521","Y","775-247-5362",""
"930739","14 GOLDEN SQUARE","","LONDON","","United Kingdom","W1F 9JF","N","44 20 71834327",""
"927265","RUE D'ITALIE 10","","GENEVA","","Switzerland","1204","N","41 22 884 0600",""
"928107","3 COLUMBUS CIRCLE, SUITE 604","","NEW YORK","NY","United States","10019","N","(212) 247-4590","(212) 247-4801"
"928107","19925 STEVENS CREEK BLVD","","CUPERTINO","CA","United States","95014","N","(408) 973-7861","(408) 973-7261"
"932275","153 TOWNSEND STREET","9TH FLOOR","SAN FRANCISCO","CA","United States","94107","N","4155194707","4159313166"
"907545","ONE MARITIME","SUITE 1610","SAN FRANCISCO","CA","United States","94111","N","415-872-3900",""
"907193","L6, 50 MARTIN PLACE","","SYDNEY","","Australia","2000","N","+612 8232 3333","+612 8232 4713"
"929172","601 BRICKELL KEY DRIVE","SUITE 501","MIAMI","FL","United States","33131","N","917.388.3055","866.529.3291"
"918725","165 PAK TO AVENUE","","SAIKUNG, NEW TERRITORRIES","","Hong kong","","Y","28140299",""
"932322","LEVEL 29, 35 COLLINS PLACE","","MELBOURNE","","Australia","VIC 3000","N","612-9257-7027",""
"932322","ALMOAYYED TOWER, SUITE 2113, 21ST FLOOR","BUILDING 2504, ROAD 2832, BLOCK 428, AL SEEF DISTR","MANAMA","","Bahrain","","N","+973 1756 8168",""
"932184","1 CIRCLE STAR WAY","4TH FLOOR","SAN CARLOS","CA","United States","94070","N","617-928-9300",""
"932184","RM 806 EAST TOWN BUILDING","41 LOCKHART ROAD","WANCHAI","","Hong kong","","N","852-3141-4183",""
"932184","130 WEST 25TH STREET","8TH FLOOR","NEW YORK","NY","United States","10001","N","617-928-9300","617-928-9304"
"932278","165 PAK TO AVENUE","","SAIKUNG, NEW TERRITORY","","Hong kong","","Y","28140299",""
"931017","301 CARSON PARKWAY, SUITE 110","","MINNETONKA","MN","United States","55305","N","952-995-7450","952-995-7493"
"932392","TORRE SERRANO","CALLE SERRANO, 47 10 - PLANTA","MADRID","","Spain","28001","N","+34629186930",""
"932392","WORLD TRADE CENTER SHIPHOL","H-TOWER, FLOOR 4, SHIPHOL BOULEVARD 355","SHIPHOL","","Netherlands","1118","N","+31205776670","+31205776679"
"924450","4TH FLOOR, 16 ST JAMES'S STREET","","LONDON","","United Kingdom","SW1A 1ER","N","+442070246900",""
"924450","333 BUSH STREET","SUITE 2250","SAN FRANCISCO","CA","United States","94104","N","4153912474",""
"932673","10 GRESHAM STREET","","LONDON","","United Kingdom","EC2V 7AE","N","02076261500",""
"933477","SUITES 1702-03, 17/F, ONE EXCHANGE SQUARE","","HONG KONG","","Hong kong","","N","852 2801 6988",""
"933477","#27-01A,SUNTEC TOWER 2, 9 TEMASEK BOULEVARD","","SINGAPORE","","Singapore","038989","N","65-68849558",""
"926386","435 TASSO STREET","SUITE 315","PALO ALTO","CA","United States","94301","N","650-513-2004",""
"930954","4514 COLE AVE","SUITE 1225","DALLAS","TX","United States","75205","N","972-510-5705",""
"934314","54 LAFAYETTE PLACE","","GREENWICH","CT","United States","06830","N","212.716.2650",""
"930159","300 - 70 YORK STREET","","TORONTO, ONTARIO","","Canada","M5J 1S9","N","4168688500","4163616345"
"930159","3RD FLOOR, 885 WEST GEORGIA STREET","","VANCOUVER, BC","","Canada","V6C 3E8","N","6042571081","6042571049"
"930159","300 - 2001 MCGILL COLLEGE AVENUE","","MONTREAL, QUEBEC","","Canada","H3A 1G1","N","5148611151","5148611026"
"925303","ONE FEDERAL STREET","37TH FLOOR","BOSTON","MA","United States","02110","N","617-918-4000","617-918-4117"
"934774","WASHINGTON PLAZA - BATIMENT ARTOIS","44 RUE DE WASHINGTON","75008 PARIS","","France","","N","+442077433000","+442077431000"
"934774","SQUARE DE MEEUS 35, 1ST FLOOR","","1000 BRUSSELS","","Belgium","","N","+442077433000","+442077431000"
"934774","HARBOUR HOUSE","SUNDKROGSGADE","2100 COPENHAGEN","","Denmark","","N","+442077433000","+442077431000"
"934774","OPERA TOWER BOCKENHEIMER","LANDSTRASSE 2-4, 23RD FLOOR","D-60306 FRANKFURT","","Germany","","N","+442077433000","+442077431000"
"934774","MAX-JOSEPH-STRASSE 6","","D-80333 MUNICH","","Germany","","N","+442077433000","+442077431000"
"934774","PLAZA PABLO RUIZ PICASSO NO1","TORRE PICASSO, 14TH FLOOR","MADRID 28020","","Spain","","N","+442077433000","+442077431000"
"934774","VIA BRERA 3/5","","MILAN","","Italy","","N","+442077433000","+442077431000"
"934774","MASTER SAMUELSGATAN 1","BOX 609","114 11 STOCKHOLM","","Sweden","","N","+442077433000","+442077431000"
"934774","GRABEN 19/9","","VIENNA 1010","","Austria","","N","+442077433000","+442077431000"
"934774","DAGO CENTRUM 2ND FLOOR","RONDO ONZ 1","WARSAW","","Poland","","N","+442077433000","+442077431000"
"934774","REGUS CONVENTION TOWERS","HEERENGRACHT AND COEN, STEYTLER STREET","CAPETOWN","","South Africa","8001","N","44 131 472 720",""
"934774","LAGOUMITZI 24","","KALLITHEA","","Greece","17671","N","44 131 472 720",""
"934774","EXCHANGE PLACE ONE","1 SEMPLE STREET","EDINBURGH","","United Kingdom","EH3 8BL","N","+44 314727200",""
"934774","REMBRANDT TOWER, AMSTELPLEIN 1","1096 HA AMSTERDADM","NETHERLANDS","","Netherlands","","N","+442077433000","+442077431000"
"935002","2225 THIRD ST","","SAN FRANCISCO","CA","United States","94107","N","4123223300",""
"935247","P.O. BOX 5311","","EVANSTON","IL","United States","60204-5311","N","(847) 425-9062","847-676-2553"
"934848","LEVEL 16, NO. 207, SECTION 2","DUN HUA SOUTH ROAD","TAIPEI","","Taiwan,  Republic of China","106","N","886-287-220-05",""
"932374","15F AIA CENTRAL BUILDING","1 CONNAUGHT ROAD, CENTRAL","HONG KONG","","Hong kong","","N","852-37193306","852-29180881"
"932374","TORANOMON TOWERS OFFICE 20F","4-1-28 TORANOMON, MINATO-KU","TOKYO","","Japan","105-0001","N","813-57761300",""
"932374","4501, TOWER 2, PLAZA 66","1366 NANJING ROAD WEST","SHANGHAI","","China","200040","N","8621-62883788","8621-61135806"
"932374","2405, TOWER 2, CHINA CENTRAL PLACE","79 JIANGUO ROAD, CHAOYANG DISTRICT","BEIJING","","China","100025","N","8610-85882998","8610-85882996"
"932374","32F AIA CENTRAL BUILDING","1 CONNAUGHT ROAD","HONG KONG","","Hong kong","","N","852-37193300",""
"932374","UNIT 2604, HANTANG BUILDING","OVERSEAS CHINA TOWN, NANSHAN DISTRICT","SHENZHEN","","China","518053","N","86-75526543900","86-75526543909"
"936464","TWO HARRISON STREET","SUITE 180","SAN FRANCISCO","CA","United States","94105","N","415-348-8868",""
"936563","UNIT 203A, SECOND FLOOR","ABW TOWER","GURGAON","","India","122001","N","+01244227142",""
"936563","UNIT 902, 9TH FLOOR","TOWER 2A, ONE INDIABULLS CENTER, ELPHINSTONE (W)","MUMBAI","","India","400 013","N","+ 912267431009",""
"936558","IFS COURT, BANK STREET, TWENTYEIGHT, CYBERCITY","","EBENE","","Mauritius","","N","(230) 467 3000","(230) 467 4000"
"936558","ONE PACIFIC PLACE, 15TH FLOOR","JL. JEND. SUDIRMAN, KAV. 52-53","JAKARTA","","Indonesia","12190","N","62(21)25502529","62(21)25502555"
"936558","4TH FLOOR, ""SENANS SQUARE""","NO. 99, SANTHOME HIGH ROAD","CHENNAI","","India","600028","N","91(44)65551210",""
"938508","190 ELGIN AVENUE","GEORGE TOWN, GRAND CAYMAN,","GRAND CAYMAN","","Cayman Islands","KY1-9005","N","345 943 3100","345 945 4757"
"928861","7280 WEST PALMETTO PARK ROAD","SUITE 303-N","BOCA RATON","FL","United States","33433-3423","N","212-726-2644",""
"934978","82 KING STREET","","MANCHESTER","","United Kingdom","M2 4WQ","N","441619358018",""
"934418","10 CLARK LANE","","RYE","NY","United States","10580","Y","+1 925 787 421",""
"934640","223 NORTH 7TH STREET","","BROOKLYN","NY","United States","11211","Y","925 787 4217",""
"938521","225 FRANKLIN STREET 26TH FLOOR","","BOSTON","MA","United States","02110","N","6172172840",""
"927529","IMARA ASSET MANAGEMENT LIMITED","LEVEL 12 | TOWER 1 | NEXTERACOM","CYBERCITY, EBENE","","Mauritius","72201","N","230 4672388","230 4672740"
"939819","UNIT 1, LEVEL 10, TOWER W2 ,NO.1 EAST CHANG AN AVE","","BEIJING","","China","","N","10-8515 1180","10-8515 1179"
"939819","1-1-7 UCHISAIWAICHO, CHIYODA-KU","","TOKYO","","Japan","100-0011","N","3- 3580 1451","3- 3580 5840"
"939819","CITIGROUP TOWER, 33 HUAYUANSHIQIAO ROAD","","SHANGHAI","","China","","N","21-12345678",""
"939986","201 SANTA MONICA BLVD.","SUITE 450","SANTA MONICA","CA","United States","90401","N","4243227084",""
"938929","35 PORTMAN SQUARE","","LONDON","","United Kingdom","35 PORTMAN","N","44 20 33268666","44 20 30700067"
"928583","AV. CIDADE JARDIM 803, CJ 62","","SAO PAULO","","Brazil","01453000","N","+551138180897","+551138180897"
"940606","225 FRANKLIN STREET 26TH FLOOR","","BOSTON","MA","United States","02110","N","6172172840",""
"940776","2881 EAST OAKLAND PARK BLVD","","FT LAUDERDALE","FL","United States","33306","N","614-360-2001",""
"936707","42 WIGMORE STREET","","LONDON","","United Kingdom","W1U 2Y","N","4402032017500",""
"938883","P.O. BOX 472","50 TOWN RANGE","GIBRALTAR","","Gibraltar","","N","350-20040000",""
"940850","10 WITHERELL ST. , SUITE 3001","","DETROIT","MI","United States","48226","N","313-202-9188","313-769-4004"
"938630","1170 AVENUE OF THE AMERICAS","SUITE 4100","NEW YORK","NY","United States","10036","N","(908) 363-6000",""
"941268","564 UNIVERSITY AVENUE","","PALO ALTO","CA","United States","95126","N","6506185900","6506185950"
"941268","295 LAFAYETTE STREET","SUITE 703","NEW YORK","NY","United States","10012","N","347-334-6533",""
"938504","1501 TOWER B GREENLAND CENTER","NO.4 WANGJING DONGYUAN","BEIJING","","China","","N","+861052388080",""
"940528","C/O MAPLES AND CALDER, 121 UGLAND HOUSE","SOUTH CHURCH STREET","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","(345) 949-8066","(345) 949-8080"
"941626","1170 AVENUE OF THE AMERICAS","SUITE 4100","NEW YORK","NY","United States","10036","N","(908) 363-6000",""
"941900","1401 LOS GAMOS DR.","SUITE 1401","SAN RAFAEL","CA","United States","94903","N","415-446-2300","415-446-2301"
"942472","1501 TOWER B GREENLAND CENTER","NO.4 WANGJING DONGYUAN","BEIJING","","China","","N","+861052388080",""
"942565","10 WITHERELL ST. , SUITE 3001","","DETROIT","MI","United States","48226","N","313-202-9188","313-769-4004"
"936253","54 LAFAYETTE PLACE","","GREENWICH","CT","United States","06830","N","212.716.2650",""
"941513","410 PARK AVENUE","15TH FLOOR","NEW YORK","NY","United States","10022","N","646-660-3994",""
"941513","136 HEBER AVENUE","SUITE 204","PARK CITY","UT","United States","84060","N","435-655-3605",""
"940457","1000 SHERBROOKE STREET WEST","SUITE 1730","MONTREAL, QUEBEC","","Canada","H3A 3G4","N","514 8435128",""
"942972","252 WEST MARION AVENUE #1129","","PUNTA GORDA","FL","United States","33950","N","9413478609","6178300024"
"942972","2330 WEST OAKFIELD ROAD","PO BOX 248","GRAND ISLAND","NY","United States","14072-0248","Y","6176583024","6178300024"
"945230","5 LLOYDS AVENUE","3RD FLOOR","LONDON","","United Kingdom","EC3N 3AE","N","+442079771273",""
"942591","WASHINGTON PLAZA - BATIMENT ARTOIS","44 RUE DE WASHINGTON","75008 PARIS","","France","","N","+442077433000","+442077431000"
"942591","SQUARE DE MEEUS 35, 1ST FLOOR","","1000 BRUSSELS","","Belgium","","N","+442077433000","+442077431000"
"942591","HARBOUR HOUSE","SUNDKROGSGADE","2100 COPENHAGEN","","Denmark","","N","+442077433000","+442077431000"
"942591","OPERA TOWER BOCKENHEIMER","LANDSTRASSE 2-4, 23RD FLOOR","D-60306 FRANKFURT","","Germany","","N","+442077433000","+442077431000"
"942591","MAX-JOSEPH-STRASSE 6","","D-80333 MUNICH","","Germany","","N","+442077433000","+442077431000"
"942591","PLAZA PABLO RUIZ PICASSO NO1","TORRE PICASSO, 14TH FLOOR","MADRID 28020","","Spain","","N","+442077433000","+442077431000"
"942591","VIA BRERA 3/5","","MILAN","","Italy","","N","+442077433000","+442077431000"
"942591","MASTER SAMUELSGATAN 1","BOX 609","114 11 STOCKHOLM","","Sweden","","N","+442077433000","+442077431000"
"942591","GRABEN 19/9","","VIENNA 1010","","Austria","","N","+442077433000","+442077431000"
"942591","DAGO CENTRUM 2ND FLOOR","RONDO ONZ 1","WARSAW","","Poland","","N","+442077433000","+442077431000"
"942591","REGUS CONVENTION TOWERS","HEERENGRACHT AND COEN, STEYTLER STREET","CAPETOWN","","South Africa","8001","N","44 131 472 720",""
"942591","LAGOUMITZI 24","","KALLITHEA","","Greece","17671","N","44 131 472 720",""
"942591","EXCHANGE PLACE ONE","1 SEMPLE STREET","EDINBURGH","","United Kingdom","EH3 8BL","N","+44 314727200",""
"942591","REMBRANDT TOWER, AMSTELPLEIN 1","1096 HA AMSTERDADM","NETHERLANDS","","Netherlands","","N","+442077433000","+442077431000"
"944974","5410 MARDEN DRIVE","","DAVIS","CA","United States","95618","Y","530-759-9918","530-759-9918"
"945609","5410 MARDEN DRIVE","","DAVIS","CA","United States","95618","Y","530-759-9918","530-759-9918"
"945610","5410 MARDEN DRIVE","","DAVIS","CA","United States","95618","Y","530-759-9918","530-759-9918"
"945678","TWO EXCHANGE SQUARE, LEVEL 8","8 CONNAUGHT PLACE, CENTRAL","HONG KONG","","China","","N","+852 2297 2297",""
"934779","3000 SAND HILL RD.","BUILDING 3, SUITE 105","MENLO PARK","CA","United States","94025","N","415.738.7944","415.684.7294"
"943261","29 ST GEORGE STREET","","LONDON","","United Kingdom","W1S 2FA","N","02077585900","02077585901"
"943261","6 CANNING STREET","ATHOLL EXCHANGE","EDINBURGH","","United Kingdom","","N","0131 209 7770",""
"938497","6 BATTERY ROAD","#12-08","SINGAPORE","","Singapore","049909","N","+656576 9197",""
"946499","HALDENSTRASSE 5","","BAAR","","Switzerland","6342","N","41 41 768 03 2",""
"945874","SHATHA TOWER, TECOM FREE ZONE, OFFICE NO. 3307","DUBAI MEDIA CITY","DUBAI","","United Arab Emirates","W1K 5JH","N","+44 203 178 25","+44 203 178 25"
"946944","RUE D'ITALIE 10","","GENEVA","","Switzerland","1204","N","41 22 884 0600",""
"946982","STARBENCH JLT, UNIT 30-01-1793","BUILDING 3, THIRD FLOOR, DMCC BUSINESS CENTER, JLT","DUBAI","","United Arab Emirates","","N","+44 203 178 25","+44 203 178 25"
"947145","SUITE 805, TOWER E1, BEIJING ORIENTAL PLAZA OFFICE","1 EAST CHANG AN AVENUE","BEIJING","","China","100738","N","8610 8518-5686","8610 8515-1898"
"947145","1504, PH.1, SHANGHAI INTERNATIONAL COMMERCE CENTER","999 HUAI HAI ROAD (M)","SHANGHAI","","China","200031","N","8621 6335 1018","8621 6335 1919"
"947199","184 HIGH STREET, 3RD FLOOR","","BOSTON","MA","United States","02110-3020","N","410-752-5900","857-991-1720"
"946908","MAXIMILLIANSTRASSE 11","","MUENCHEN","","Germany","80539","N","498924441070",""
"947203","184 HIGH STREET, 3RD FLOOR","","BOSTON","MA","United States","02110-3020","N","410-752-5900","857-991-1720"
"943634","470 ATLANTIC AVENUE, 10TH FLOOR","","BOSTON","MA","United States","02210","N","617-761-6550","617-761-6552"
"940246","435 TASSO STREET","SUITE 315","PALO ALTO","CA","United States","94301","N","6505132004",""
"940246","48 NIVEN ROAD","","SINGAPORE","","Singapore","228396","N","65 9677 9370",""
"948046","MAXIMILLIANSTRASSE 11","","MUENCHEN","","Germany","80539","N","498924441070",""
"948536","P.O. BOX 464","","PHILOMONT","VA","United States","20131","Y","540-338-3595","612-376-2999"
"945397","2, AVENUE DU BOUCHET, CP 180","","1211 GENEVA 28","","Switzerland","1211","N","+41228074112","+41228074089"
"945397","BUREAU DE REPRÉSENTATION DE ZÜRICH","DREIKÖNIGSTRASSE 31 A","ZÜRICH","","Switzerland","8002","N","+41445678000",""
"945397","37A AVENUE J.-F. KENNEDY","","LUXEMBOURG","","Luxembourg","1855","N","352 27 17 62 1",""
"948855","600 HANSEN WAY","","PALO ALTO","CA","United States","94304","N","435-200-1051","435-200-1051"
"936097","360 THAMES STREET","SUITE 4A","NEWPORT","RI","United States","02840","N","401-845-6626","401-845-2200"
"946714","80 RAFFLES PLACE","#57-01A UOB PLAZA 1","SINGAPORE","","Singapore","048624","N","+6566541750","+6566541735"
"943943","299 PARK AVENUE","6TH FLOOR","NEW YORK CITY","NY","United States","10171","N","+1646681490",""
"947483","2250 GREEN STREET","UNIT 2","SAN FRANCISCO","CA","United States","94123","Y","(214) 303-1112",""
"949184","2000 MCKINNEY AVENUE","STE 1200","DALLAS","TX","United States","75201-2013","N","(972) 630-6303","(214) 954-9995"
"949184","ONE WESTMINSTER PLACE","STE 108","LAKE FOREST","IL","United States","60045-5511","N","(847) 295-4214","(847) 574-5850"
"949194","ONE WESTMINSTER PLACE","STE 108","LAKE FOREST","IL","United States","60045-5511","N","(847) 295-4214","(847) 574-5850"
"949194","9225 LAKE HEFNER PARKWAY","STE 200","OKLAHOMA CITY","OK","United States","73120-2061","N","(405) 231-2400","(405) 231-2406"
"949282","600 HANSEN WAY","","PALO ALTO","CA","United States","94304","N","435-200-1051","435-200-1051"
"949302","600 HANSEN WAY","","PALO ALTO","CA","United States","94304","N","435-200-1051","435-200-1051"
"945256","1000 SHERBROOKE STREET WEST","SUITE 1730","MONTREAL, QUEBEC","","Canada","H3A 3G4","N","514 8435128",""
"948080","AYORA CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE, 57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","020 3757 4861",""
"948080","HSE CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE, 57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","020 3757 4882",""
"948080","PAGLIARO CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE, 57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","020 3757 4871",""
"948080","SELWOOD ASSET MANAGEMENT LLP","55 BRYANSTON STREET","LONDON","","United Kingdom","W1H 7AA","N","020 7868 22",""
"948080","RBH CAPITAL MANAGEMENT LLP","ST ALBANS HOUSE, 57-59 HAYMARKET","LONDON","","United Kingdom","SW1Y 4QX","N","000 0000 0000",""
"949342","111 8TH AVENUE","16TH FLOOR","NEW YORK","NY","United States","10011","N","212-776-1912",""
"949342","2 JACK LONDON ALLEY","","SAN FRANCISCO","CA","United States","94107","N","415-354-1752",""
"949342","505 HAMILTON, SUITE 110","","PALO ALTO","CA","United States","94301","N","650-614-4800",""
