"FilingID","Initial/Amended","11.C(1)","11.C(2)","11.C(3)","11.C(4)","11.C(5)","11.D(1)","11.D(2)","11.D(3)","11.D(4)","11.D(5)","11.E(1)","11.E(2)","11.E(3)","11.E(4)","11.F.","11.G.","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiator Type","Initiated By","Principal Sanction","Other Sanctions","Date Initiated","Date Initiated Exact","Date Initiated Explanation","Case Number","Employing Firm","Principal Product","Other Product","Allegations","Status","Appeal Details","Resolution","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions Ordered","Sanction Detail","Summary"
1017618,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1007365,"","","","","N","Foreign","AUTORITE DES MARCHES FINANCIERS (""AMF"")","Reprimand","","12/13/2002","Y","","N/A","","Debt - Corporate","","AMF ALLEGED CERTAIN ABUSES ARISING OUT OF A CONVERTIBLE OFFER BY VIVENDI WHICH TOOK PLACE IN NOVEMBER 2002. THE ALLEGATIONS CENTERED ON WHETHER HEDGE FUNDS ACTED ON INFORMATION OFFERED BY DBAG LONDON BEFORE THE ISSUANCE OF THE BOND WAS PUBLICLY ANNOUNCED.","Final","","Dismissed","06/07/2007","Y","","Y",750000,"","","","","","","PLEASE NOTE THE FINE $750,000.00 IS IN EUROS.","MONETARY SANCTION AND REPRIMAND ONLY. THE FINE WILL BE PAID.","THE AMF ALLEGED THAT DBAG LONDON, WHICH HANDLED A 1 BILLION EURO CONVERTIBLE BOND ISSUE FOR VIVENDI IN NOVEMBER 2002, DID NOT FULLY RESPECT THE RULES OF GOOD CONDUCT WHICH APPLY TO MARKET TESTING IN PASSING ON INFORMATION ABOUT THE ISSUE TO FOUR HEDGE FUNDS PRIOR TO THE INFORMATION BECOMING PUBLICLY KNOWN. THE AMF BOND THAT THE FUNDS USED THIS INFORMATION TO TRADE VIVENDI SHARES. WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG LONDON WAS SANCTIONED FOR TECHNICAL AND PROCEDURAL REASONS AND THERE WERE NO FINDINGS THAT DBAG LONDON VIOLATED INSIDER TRADING RULES. LIKEWISE, DBAG LONDON WAS NOT SANCTIONED FOR PASSING INFORMATION TO THE HEDGE FUNDS. THE AMF ALLEGED THAT THERE WERE ALSO MATERIAL INACCURACIES IN THE PROSPECTUS. HOWEVER, THIS VIEWED BY THE AMF AS A FORMAL BREACH, WHICH ON ITS OWN, WOULD NOT WARRANT A HIGH PENALTY. THE AMF ALLEGEED THAT DBAG LONDON FAILED TO RETAIN PROPER RECORDS OF ITS 'MARKET SOUNDING"" COMMUNICATIONS AND FAILED TO RETAIN REVELANT TAPE RECORDINGS. THE AMF DID NOT ALLEGE THAT THE MISTAKEN ERASURE OF THE TAPES WAS INTENTIONAL."
1017618,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1007368,"","","","","N","Foreign","UK FINANCIAL SERVICES AUTHORITY (""FSA"")","Other","BREACHES OF FSA PRINCIPLES 5,2","08/06/2004","Y","","FSA/PN/036/2006","","Other","EQUITY CAPITAL MARKETS","THE FINANCIAL SERVICES AUTHORITY, (""FSA""), FINED DUETSCHE BANK AG, LONDON BRANCH, (""DBL""), FOR BREACHES OF FSA PRINCIPLE 5, (DUTY TO OBSERVE PROPER STANDARDS OF MARKET CONDUCT), AND BREACHES OF PRINCIPLE 2, (DUTY TO ACT WITH DUE SKILL, CARE AND DILIGENCE), REGARDING TWO SEPARATE EQUITY CAPITAL MARKET TRANSACTIONS CONDUCTED BY DBL IN MARCH 2004. DBL INTERNALLY IDENTIFED AND SELF REPORTED TO THE FSA ISSUES RELATING TO BOTH TRANSACTIONS. DBL APPOINTED EXTERNAL ADVISORS TO UNDERTAKE A DETAILED INVESTIGATION INTO THE TRANSACTIONS, THE RESULTS OF WHICH WERE PROVIDED TO THE FSA IN MAY 2004. THE FIRST TRANSACTION INVOLVED A BOOK BUILD IN SCANIA AB, B SHARES. FOR THE PURPOSES OF THE SETTLEMENT WITH FSA, DBL HAS ADMITTED BREACHES OF FSA PRINCIPLE 5, IN THAT DBL HAD PURCHASED HIGH VOLUMES OF SCANIA AB, B SHARES USING EXTERNAL BROKERS, RATHER TAHN TRADING IN DBL'S OWN NAME, THEREBY INCREASING AND STABILIZING THE SHARE PRICE. FOR THE PURPOSES OF A SETTLEMENT, DBL HAS ADMITTED BREACHES OF FSA PRINCIPLE 2, IN THAT (1) DBL ALLOWED THE PURCHASE OF SHARES BY AN EMPLOYEE WITHOUT PRE-NOTIFICATION (2) DBL ISSUED THREE COVERAGE STATEMENTS THAT WERE INCOMPLETE OR INACCURATE WITH RESPECT TO THE ACTUAL DEGREE OF COVERAGE, AND (3) DBL ISSUED AN INTERNAL STATEMENT ON THE DAY FOLLOWING THE TRANSACTION THAT DBL WOULD BE REPORTING TO THE STOCKHOLM STOCK EXCHANGE THAT IT CURRENTLY HELD A 9.6% STAKE IN SCANIA AB. THIS INFORMATION WAS NOT PROPERLY EMBARGOED, AS A NUMBER OF DBL EMPLOYEES DISCLOSED IT TO CLIENTS, PRIOR TO THE INFORMATION BEING MADE PUBLIC. THE SECOND TRANSACTION INVOLVED THE STABILIZATION OF CYTOS BIOTECHNOLOGY AG SHARES. FOR THE PURPOSES OF THE SETTLEMENT WITH FSA DBL HAS ADMITTED BREACHES OF FSA PRINCIPLE 2 BECAUSE (1) DBL FAILED TO ENSURE THAT STABILIZATION TRADER FOLLOWED DBL'S INTERNAL PROCEDURES ON STABILIZATION AND: (2) DBL FAILED TO ENSURE THAT THE LONDON STAFF ESCALATED TRADING ISSUES TO COMPLIANCE IN A TIMELY MANNER.","Final","","Settled","04/11/2006","Y","","Y",6363643,"","","","","","","PLEASE NOTE THE AMOUNT ABOVE IN IS GBP","DBL AGREED TO PAY: (I) A FINE OF GBP 3,500,000 AND A ""LOSS AVOIDANCE"" FIGURE OF GBP 2,363,643 WITH RESPECT TO THE SCANIA TRANSACTION DUE TO THE DBL PURCHASES AND THE INACCURATE COVERAGE STATEMENTS (II) A FINE OF 500,000 WITH RESPECT TO THE CYTOS BIOTECHNOLOGY TRANSACTION FOR FAILURE TO FOLLOW INTERNAL PROCEDURES ON STABILIZATION, AND FAILURE TO ESCALATE ISSUE TO COMPLIANCE IN A TIMELY MANNER.","FOR THE PURPOSES OF THE SETTLEMENT, DBL AGREED TO A TOTAL FINANCIAL PENALTY OF GBP 6,363,643 FOR BREACHES OF FSA PRINCIPLE 5 IN RESPECT TO ONE OF THE TRANSACTIONS, AND FSA PRINCIPLE 2 IN RESPECT OF BOTH TRANSACTIONS. THE FINE WAS PAID TO THE FSA ON APRIL 13, 2006."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007354,"","","","","N","SRO","CHICAGO BOARD OF TRADE (CME GROUP)","Civil and Administrative Penalt(ies) /Fine(s)","","07/24/2014","Y","","CBOT 13-9687","","Other","FUTURES CONTRACTS","ON JULY 24, 2014, A CHICAGO BOARD OF TRADE BUSINESS CONDUCT COMMITTEE ACCEPTED A $60,000.00 FINE FROM DEUTSCHE BANK AG (DBAG) IN CONNECTION WITH ALLEGATIONS THAT DBAG VIOLATED CBOT RULE 562 (POSITION LIMIT VIOLATION). SPECIFICALLY, IT WAS ALLEGED THAT ON DECEMBER 12, 2013, DBAG HELD INTRADAY LONG POSITION OF 8,402 MARCH 2014 SOYBEAN OIL FUTURES CONTRACTS, WHICH EXCEEDED THE SINGLE MONTH SPECULATIVE POSITION LIMIT OF 8,000 CONTRACTS BY 42 CONTRACTS, OR BY .53%. PRIOR TO THE CLOSE ON 12/12/13, DBAG SOLD 10 CONTRACTS TO BRING ITSELF INTO COMPLIANCE WITH THE APPLICABLE LIMIT. DBAG NEITHER ADMITTED NOR DENIED THE RULE VIOLATIONS UPON WHICH THE FINE IS BASED.","Final","","Decision & Order of Offer of Settlement","07/24/2014","Y","","Y",60000,"","","","","","","","DBAG WAS ORDERED TO PAY A FINE OF $60,000.00. THE FINE WAS PAID ON AUGUST 5, 2014.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO PAY THE FINE OF $60,000.00 WHICH WAS PAID ON AUGUST 5, 2014."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007355,"","","","","N","SRO","CHICAGO MERCANTILE EXCHANGE (CME GROUP)","Civil and Administrative Penalt(ies) /Fine(s)","","08/07/2013","Y","","NYMEX-RSRH-13-1264/COMEX-RSRH-13-1265","DEUTSCHE BANK AG","Futures - Commodity","","ON JULY 23, 2013, THE CME IMPOSED A SUMMARY FINE IN THE AMOUNT OF $3,500.00 ON DEUTSCHE BANK AG (DBAG) IN CONNECTION WITH ITS ALLEGATION THAT DBAG DID NOT TIMELY REPORT SEVEN BLOCK TRADES.","Final","","Decision & Order of Offer of Settlement","08/07/2013","Y","","Y",3500,"","","","","","","","DBAG CONSENTED TO THE DECISION & ORDER OF SETTLEMENT AND FINED $3,500. THE FINE WAS PAID ON AUGUST 7, 2013.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG ACCEPTED THE DECISION & OFFER OF SETTLEMENT CONSENTING TO A FINE OF $3,500."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007356,"","","","","N","SRO","NEW YORK MERCANTILE EXCHANGE (""NYMEX"")","Civil and Administrative Penalt(ies) /Fine(s)","","06/23/2011","Y","","NYMEX CASE 11-08386-BC","","Futures - Commodity","","NYMEX ALLEGED THAT DBAG VIOLATED NYMEX RULE 562 (POSITION LIMIT VIOLATIONS). IN THAT ON JUNE 23, 2011, DEUTSCHE BANK HELD A POSITION OF 5,761.25 SHORT JULY 2011 HENRY HUB NATURAL GAS LOOKALIKE LAST DAY FINANCIAL FUTURES (""JUL11 NATGAS"") CONTRACTS, WHICH WAS 1,261.25 CONTRACTS OR 28.0% OVER ITS EXCHANGE APPROVED EXPIRATION MONTH HEDGE EXEMPTION LEVEL OF 4,500 CONTRACTS IN JUL11 NATGAS. FURTHERMORE, ON JUNE 24, 2011, DEUTSCHE BANK INCREASED ITS JUL11 NATGAS POSITION TO 6,011.25 SHORT JUL11 NATGAS CONTRACTS OR 33.6% OVER ITS EXCHANGE APPROVED EXPIRATION MONTH HEDGE EXEMPTION LEVEL.","Final","","Settled","05/22/2012","Y","","Y",40000,"","","","","","","","THE FINE OF $40000.00 WAS PAID ON JUNE 1, 2012.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO THE SETTLEMENT AND FINE OF $40000.00."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007357,"","","","","N","SRO","CME GROUP","Civil and Administrative Penalt(ies) /Fine(s)","","02/20/2014","Y","","NYMEX12-09149-BC","","Other","EXCHANGE OF FUTURE FOR RELATED PRODUCT","ON FEBRUARY 20, 2014 A BUSINESS CONDUCT COMMITTEE OF THE CME GROUP ACCEPTED A FINE FROM DEUTSCHE BANK AG (DBAG) FOR $25,000 IN CONNECTION WITH ALLEGATIONS THAT DBAG FAILED TO MAINTAIN ADEQUATE DOCUMENTATION IN CONNECTION WITH EFRP TRANSACTIONS ON THREE TRADES BETWEEN AUGUST 2012 AND JUNE 2013. THE BANK NEITHER ADMITTED NOR DENIED THE RULE VIOLATIONS UPON WHICH THE FINE WAS BASED.","Final","","Decision & Order of Offer of Settlement","02/20/2014","Y","","Y",25000,"","","","","","","","DBAG WAS ORDERED TO PAY A FINE OF $25,000.00. THE FINE WAS PAID ON MARCH 4, 2014.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS DBAG AGREED TO PAY THE FINE OF $25,000.00 WHICH WAS PAID ON MARCH 4, 2014."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007359,"","","","","N","SRO","ICE U.S. OTC COMMODITY MARKETS, LLC","Civil and Administrative Penalt(ies) /Fine(s)","","10/12/2011","Y","","MATTER NO. 11-00116","","Futures - Commodity","","ICE U.S. OTC COMMODITY MARKETS, LLC ALLEGED DBAG VIOLATED ICE OTC RULE 1.13 (ENFORCEMENT OF POSITION LIMITS AND POSITION ACCOUNTABILITY LEVELS)BY HOLDING BOTH INTRA-DAY AND INTER-DAY POSITIONS IN EXCESS OF THE FIRM'S EXEMPTED POSITION LIMIT FOR JULY 2011 ICE HENRY HUB LD1 CONTRACT BETWEEN JUNE 23, 2011 AND JUNE 24, 2011.","Final","","Settled","10/12/2011","Y","","Y",20000,"","","","","","","","THE FINE OF $20,000.00 WAS PAID ON OCTOBER 18,2011.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO THE SETTLEMENT AND FINE OF $20,000."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007362,"","","","","N","SRO","NEW YORK MERCHANTILE EXCHNGE (NYMEX)","Civil and Administrative Penalt(ies) /Fine(s)","","04/20/2009","Y","","","","Other","POSITION LIMIT VIOLATION","NYMEX ALLEGED THAT DBAG VIOLATED RULE 9A.36, IN THAT DBAG HAD A SECOND POSITION LIMIT VIOLATION WITHIN A 12 MONTH PERIOD. DBAG WAS SUMMARILY FINED IN THE AMOUNT OF $5,000.00, AND INFORMED THAT ANY FURTHER VIOLATION IN ACCORDANCE WITH THIS RULE WILL AUTOMATICALLY RESULT IN A HEARING BEFORE THE PROBABLE CAUSE COMMITTEE (""PCC"").","Final","","Other","04/20/2009","Y","","Y",5000,"","","","","","","","DBAG CONSENTED TO A FINE OF $5,000.00. THE FINE WAS PAID ON MAY 8, 2009.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS DBAG PAID THE FINE OF $5,000.00."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007364,"","","","","N","SRO","ICE FUTURES U.S., INC","Civil and Administrative Penalt(ies) /Fine(s)","","11/25/2014","Y","","CASE # 2014-017","","Futures - Commodity","","ICE FUTURES U.S., INC. ALLEGED DBAG VIOLATED EXCHANGE RULE 6.20(B) IN ONE INSTANCE BY EXCEEDING THE SPOT MONTH SPECULATIVE POSITION LIMIT ESTABLISHED BY THE EXCHANGE FOR THE HENRY HUB LD1 FIXED PRICE FUTURES CONTRACT DURING THE 2014 EXPIRATION.","Final","","Settled","11/25/2014","Y","","Y",194580,"","","","","","","","THE AMOUNT OF $194,580.00 REPRESENTS $20,000.00 (FINE PORTION) AND $174,580.00 REPRESENTS DISGORGEMENT OF PROFITS, THERE WAS ALSO AN AGREEMENT TO CEASE AND DESIST FROM FUTURE VIOLATIONS OF EXCHANGE RULE 6.20(B). THE FINE AND DISGORGEMENT IN THE AMOUNT OF $194,580.00. THE FINE AND DISGORGEMENT WAS PAID ON DECEMBER 11, 2014.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO THE SETTLEMENT AND TO PAY THE FINE AND DISGORGEMENT."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007367,"","","","","N","SRO","CME GROUP","Civil and Administrative Penalt(ies) /Fine(s)","","03/04/2016","Y","","DECISION - CBOT 14-9808-BC","","Futures - Financial","","CME GROUP ALLEGED DEUTSCHE BANK AG (""DBAG"") VIOLATED LEGACY CBOT RULES 534 (WASH TRADES PROHIBITED), 538.A (NATURE OF AN EFRP) AND 538.B (RELATED POSITIONS). THESE TRANSACTIONS OCCURRED ON JUNE 4, 2013 AND AUGUST 29, 201","Final","","Decision","03/04/2016","Y","","Y",60000,"","","","","","","","DBAG AGREED TO PAY THE $60,000.00 FINE. IT WAS PAID ON MARCH 16, 2016.","WITHOUT ADMITTING OR DENYING ANY RULE VIOLATIONS, DBAG AGREED TO PAY THE FINE OF $60,000.00 WHICH WAS PAID ON MARCH 16, 2016."
1017618,"AMENDED","","","","","","","","","","","","Y","","","","","Affiliates",1007372,"","","","","N","SRO","INTERCONTINENTAL EXCHANGE FUTURES U.S. (""IFUS"")","Civil and Administrative Penalt(ies) /Fine(s)","CEASE AND DESIST","03/03/2015","Y","","2011-054","","Futures - Commodity","TRANSACTIONS IN QUESTION INVOLVED CURRENCY EXCHANGE FOR PHYSICAL","IFUS ALLEGES THAT DEUTSCHE BANK AG MAY HAVE VIOLATED EXCHANGE RULE 4.06(B) (V) BY NOT MAINTAINING CONFIRMATION STATEMENTS TO SUBSTANTIATE THE RELATED PHYSICAL TRADE IN CURRENCY EXCHANGE FOR PHYSICAL TRANSACTIONS IN NUMEROUS INSTANCES BETWEEN SEPTEMBER 2011 AND DECEMBER 2013.","Final","","Settled","03/03/2015","Y","","Y",650000,"","","","","Y","","","DBAG WAS ORDERED TO PAY A FINE OF $ 650,000.00 THE FINE WAS PAID ON MARCH 12, 2015.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO PAY THE FINE OF $650,000.00 WHICH WAS PAID ON MARCH 12, 2015. DBAG AGREED TO CEASE AND DESIST FROM FUTURE VIOLATIONS OF IFUS RULE 4.06(B) (V)."
1017618,"INITIAL","","","","","","","","","","","","Y","","","","","Affiliates",1015872,"","","","","N","SRO","CME GROUP","Civil and Administrative Penalt(ies) /Fine(s)","","06/03/2016","Y","","CME 15-0242-BC","","Futures - Financial","","CME GROUP ALLEGED THAT DBAG LONDON BRANCH EXECUTED AN EXCHANGE FOR RELATED POSITION (""EFRP"") TRANSACTION ON JUNE 30, 2015 IN WHICH THE RELATED POSITION TRANSACTION WAS ESTABLISHED AND OFFSET WITHOUT THE INCURRENCE OF MARKET RISK. THE TRANSACTION WAS TRANSITORY IN NATURE AND THEREFORE NON-BONA FIDE. AS A RESULT, CME ALLEGED THAT DBAG VIOLATED EXCHANGE RULE 538.C.","Final","","Decision","06/03/2016","Y","","Y",15000,"","","","","","","","DBAG LONDON BRANCH AGREED TO PAY THE $15,000.00. THE FINE WAS PAID ON JUNE 6, 2016.","WITHOUT ADMITTING OR DENYING ANY RULE VIOLATIONS, DBAG LONDON BRANCH AGREED TO PAY THE FINE OF $15,000.00 WHICH WAS PAID ON JUNE 6, 2016."
1022648,"INITIAL","","","","","","","","","","","","Y","","","","","Affiliates",1020070,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","Y","","Y","Y","","","","","","","","","","","","Affiliates",1012902,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates",1012898,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates",1012899,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates",1012900,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","Y","","","","","","","","Affiliates",1012903,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012895,"","","","","N","Other Federal","THE UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVLOPMENT (""HUD"")","Civil and Administrative Penalt(ies) /Fine(s)","MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY (""MASSMUTUAL"") AGREED TO PAY A CIVIL MONEY PENALTY OF $7,500 FOR FAILING TO COMPLY WITH HUD-FHA'S ANNUAL RECERTIFICATION REQUIREMENTS WITH RESPECT TO FISCAL YEAR ENDING DECEMBER 2012.","10/17/2013","Y","","14-1726-MRT","","Other","REAL ESTATE","HUD ALLEGED THAT MASSMUTUAL FAILED TO SUBMIT (I) AUDITED FINANCIAL STATEMENTS AND SUPPLEMENTARY REPORTS; (II) THE ANNUAL RECERTIFICATION FEE; (III) THE CALL REPORTS; AND (IV) THE ONLINE CERTIFICATION (COLLECTIVELY, THE ""ANNUAL RECERTIFICATION REQUIREMENTS"") WITHIN 90 DAYS OF THE CLOSE OF ITS FISCAL YEAR ENDING DECEMBER 2012. HUD REQUIRES THIS DOCUMENTATION AS A CONDITION OF CONTINUED PARTICIPATION IN HUD'S FEDERAL HOUSING ADMINISTRATION (""FHA"") TITLE II SINGLE FAMILY MORTGAGE INSURANCE PROGRAM.","Final","","Settled","11/17/2014","Y","","Y",7500,"","","","","","","UNDER THE SETTLEMENT AGREEMENT, MASSMUTUAL AGREED TO SUBMIT THE ANNUAL RECERTIFICATION REQUIREMENTS AS DESCRIBED ABOVE AND PAY THE $7,500 CIVIL MONEY PENALTY IN ORDER TO REINSTATE ITS FHA APPROVAL TO PARTICIPATE IN THE TITLE II SINGLE FAMILY MORTGAGE INSURANCE PROGRAM.","$7,500 PAID ON SEPTEMBER 22, 2014.","HUD'S MORTGAGE REVIEW BOARD ISSUED A NOTICE OF VIOLATION AND A NOTICE OF INTENT TO SEEK CIVIL MONEY PENALTIES INFORMING MASSMUTUAL OF HUD'S INTENT TO TAKE AN ADMINISTRATIVE ACTION OR IMPOSE CIVIL MONEY PENALTIES PURSUANT TO 12 U.S.C. § 1708 AND 1735F-14, AND 24 C.F.R. PARTS 25 AND 30, ON THE BASIS OF MASSMUTUAL'S FAILURE TO COMPLY WITH HUD-FHA'S ANNUAL CERTIFICATION REQUIREMENTS WITH RESPECT TO FISCAL YEAR ENDING DECEMBER 2012. THE BOARD THEN ISSUED A NOTICE OF ADMINISTRATIVE ACTION WITHDRAWING MASSMUTUAL'S FHA APPROVAL. MASSMUTUAL HAS SINCE SUBMITTED THE REQUIRED DOCUMENTATION AND PAID A $7,500 CIVIL MONETARY PENALTY. THE MORTGAGE REVIEW BOARD HAS RESCINDED THE NOTICE OF ADMINISTRATIVE ACTION AND REINSTATED MASSMUTUAL AS AN APPROVED TITLE II MORTGAGEE. ON NOVEMBER 17, 2014, AN ADMINISTRATIVE LAW JUDGE WITH HUD'S OFFICE OF HEARINGS AND APPEALS DISMISSED THE MATTER, WITH PREJUDICE."
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012896,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012897,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012901,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012904,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012905,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012906,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012907,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012908,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1023548,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1012909,"","","","","Y","","","","","","","","","","","","","","","","","","","",,"","","","","","","","",""
1024264,"INITIAL","","","","","","","Y","","","","","","","","","","Affiliates",1016634,"","","","","N","Foreign","AUSTRALIAN SECURITIES EXCHANGE (ASX)","Civil and Administrative Penalt(ies) /Fine(s)","","07/16/2009","N","THIS IS THE DATE THE EVENT WAS SELF-REPORTED BY MBL.","N/A","N/A","Other","TREASURY BOND FUTURES CONTRACTS","THE ASX ALLEGED THAT MBL WAS NOT IN COMPLETE COMPLIANCE WITH SYDNEY FUTURES EXCHANGE (SFE) OPERATING RULES 3.1.7, 3.1.10(A), 3.1.11, 3.1.13, 3.1.14 AND 3.1.16(B).","Final","","Decision","09/21/2010","Y","","Y",50000,"","","","","","","N/A","A FINE OF A$50,000 WAS PAID BY MBL IN 2010.","THE ASX ALLEGED THAT MBL WAS NOT IN COMPLIANCE WITH SFE OPERATING RULES 3.1.7, 3.1.10(A), 3.1.11, 3.1.13, 3.1.14, AND 3.1.16(B) RELATING TO DISCLOSURE, PRE-ARRANGEMENT, EXCLUSION, CLIENT'S BEST INTERESTS, PERSONAL TRADING AND ALLOCATION IN ORDER OF RECEIPT RESPECTIVELY. IN ITS FINAL WRITTEN DETERMINATION ASX NOTED THAT THE INITIAL EVENT WAS BASED ON A GENUINE MISTAKE, THE MATTER WAS SELF-REPORTED IN A TIMELY FASHION, MBL FULLY COOPERATED WITH ASX AND THAT MBL TOOK REMEDIAL ACTION TO PREVENT REOCCURRENCE OF THE EVENT."
1024264,"INITIAL","","","","","","","Y","","","","","","","","","","Affiliates",1016636,"","","","","N","Foreign","SYDNEY FUTURES EXCHANGE (SFE)","Civil and Administrative Penalt(ies) /Fine(s)","","01/01/2007","N","DUE TO THE NATURE OF SFE INTERNAL PROCEDURES, MBL IS UNAWARE OF THE EXACT DATE THE SFE INITIATED ITS INVESTIGATION.","N/A","N/A","Other","BOND OPTIONS","THE SFE ALLEGED THAT MBL HAD FAILED TO COMPLY WITH OPERATING RULE 3.1.20(A) RELATING TO POST-ALLOCATION PROHIBITIONS.","Final","","Order","04/27/2007","Y","","Y",30000,"","","","","","","","A FINE OF A$30,000 WAS PAID BY MBL IN 2007.","THE SFE ALLEGED THAT MBL HAD FAILED TO COMPLY WITH OPERATING RULE 3.1.20(A) RELATING TO POST-ALLOCATION PROHIBITIONS. IN ITS DETERMINATION, THE SFE NOTED THAT MBL HAD SELF-REPORTED."
1024264,"INITIAL","","","","","","","Y","","","","","","","","","","Affiliates",1016639,"","","","","N","Foreign","SYDNEY FUTURES EXCHANGE (SFE)","Civil and Administrative Penalt(ies) /Fine(s)","","02/27/2008","Y","","N/A","N/A","Futures - Financial","","ASX MARKETS SUPERVISION SUBMITTED A LETTER TO THE SFE ALLEGING THAT MBL HAD BREACHED THE FOLLOWING OPERATING RULES: 3.1.1 RELATING TO EXPRESSIONS OF INTEREST, 3.1.10 RELATING TO DISCLOSURE AND 3.1.13 RELATING TO PRE-ARRANGEMENT.","Final","","Order","07/22/2008","Y","","Y",5000,"","","","","","","","A FINE OF A$5,000 WAS PAID BY MBL IN 2008.","THE MARKET PRACTICES COMMITTEE OF THE SFE NOTED THAT MBL BREACHED OPERATING RULES 3.1.1 RELATING TO EXPRESSIONS OF INTEREST AND 3.1.10 RELATING TO DISCLOSURE AND IMPOSED A FINE OF A$5,000. THE COMMITTEE ALSO FOUND THAT MBL HAD BREACHED OPERATING RULE 3.1.13, BUT THAT THAT BREACH WAS INADVERTENT AND REQUIRED NO FURTHER ACTION."
