"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1036335,"PEPPER HAMILTON LLP","19TH FLOOR, HIGH STREET TOWER","125 HIGH STREET","BOSTON","MA","United States","02110","N","6172045141","8666021214","Other","FORMATION DOCUMENTS; MEETING MATERIALS; CONSENTS OF THE MEMBERS OF REGARDING INVESTMENT DECISIONS; INFORMATION REGARDING INVESTMENTS; OTHER GOVERNANCE MATERIALS RELATING TO MEDSCIENCE VENTURES LLC AND THE VENTURE CAPITAL FUND IT ADVISES."
1033208,"GLOBAL RELAY COMMUNICATIONS, INC.","286 MADISON AVE, 7TH FLOOR","","NEW YORK","NY","United States","10017","N","866-484-6630","","A third-party unaffiliated record keeper","GLOBAL RELAY IS OUR VENDOR FOR EMAIL RETENTION AND ARCHIVING."
1033208,"SS&C GLOBEOP","675 THIRD AVENUE, 17TH FLOOR","","NEW YORK","NY","United States","10017","N","212-319-9730","212-319-7690","A third-party unaffiliated record keeper","SS&C GLOBEOP IS A THIRD PARTY ADMINISTRATOR TO OUR CLIENTS AND MAINTAINS INVESTOR AND FINANCIAL RECORDS."
1022039,"CITCO FUND SERVICES (AUSTRALIA) PTY LTD.","LEVEL 22, 45 CLARENCE STREET","","SYDNEY","","Australia","NSW 2000","N","612 9005 0400","612 9005 0444","Other","THE FUND SUB-ADMINISTRATOR WILL MAINTAIN RECORDS SUCH AS SUBSCRIPTION DOCUMENTS AND NAV CALCULATIONS"
1033553,"IRE (HONG KONG) LIMITED","41/F CHAMPION TOWER,","THREE GARDEN ROAD, CENTRAL,","HONG KONG","","China","","N","+852.3128.6000","","One of your branch offices or affiliates","ACCOUNTING BOOKS AND RECORDS"
1035939,"ASSURE SERVICES","2150 S. 1300 E.","SUITE 360","SALT LAKE CITY","UT","United States","84106-4461","N","(801) 419-0677","","A third-party unaffiliated record keeper","DOCUMENTS RELATED TO MARKETX'S FUNDS."
1022042,"PRAX CAPITAL EQUITY MANAGEMENT (HK) LIMITED","LEVEL 9, CENTRAL BUILDING","1-3 PEDDER STREET","CENTRAL","","Hong kong","N/A","N","852-3796 7222","852-3975 2800","One of your branch offices or affiliates","LEGAL DOCUMENTS AND FINANCIAL STATEMENTS"
1027820,"ABERDEEN ASSET MANAGEMENT PLC","10 QUEENS TERRACE","","ABERDEEN","","United Kingdom","AB10 1YG","N","441224631999","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
1027820,"ABERDEEN ASSET MANAGEMENT PLC","BOW BELLS HOUSE","1 BREAD STREET","LONDON","","United Kingdom","EC4M 9HH","N","442074636000","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
1027820,"IRON MOUNTAIN","2500 HENDERSON DRIVE","","SHARON HILL","PA","United States","19079","N","215-633-0525","","A third-party unaffiliated record keeper","PRIMARY ARCHIVING SERVICE FOR THE REGISTRANT"
1027820,"STATE STREET BANK AND TRUST COMPANY","2 AVENUE DE LAFAYETTE","","BOSTON","MA","United States","02111","N","617-664-9566","","Other","PRIVATE FUNDS"
1027820,"RECALL LIMITED","20 WINSLOW STREET, HUNG HOM","","HONG KONG","","Hong kong","","N","25112829","25114333","A third-party unaffiliated record keeper","CLIENTS CDD DOCUMENTS"
1027820,"RBC INVESTOR SERVICES HONG KONG LIMITED","51F, CENTRAL PLAZA, 18 HARBOUR ROAD, WANCHAI, HONG","","HONG KONG","","Hong kong","","N","852-28681309","","Other","THIS IS A THIRD - PARTY ADMINISTRATOR WHICH KEEPS ALLL INVESTORS DOCUMENTS EXCEPT THE CLIENT AGREEMENTS."
1027820,"CONSEC SERVICES LIMITED","ROOM 409, 4/F NAN FUNG TOWER","88 CONNAUGHT ROAD CENTRAL","HONG KONG","","Hong kong","","N","852 2738 1411","852 2730 4379","Other","THE MINUTE BOOKS OF AIFML ARE KEPT AT THE ABOVE ADDRESS"
1027827,"CITCO FUND SERVICES (SINGAPORE) PTE. LTD.","10 CHANGI BUSINESS PARK CENTRAL 2","#01-01 HANSAPOINT @CBP","SINGAPORE","","Singapore","486030","N","6565711000","6565711032","Other","FUNDS' SUB-ADMINISTRATOR, MAINTAINS SUBSCRIPTION AND REDEMPTION DOCUMENTS."
1027827,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","89 NEXUS WAY, 2ND FLOOR","CAMANA BAY, PO BOX 31106","GRAND CAYMAN","","Cayman Islands","KY1-1205","N","345945383","345945388","Other","FUNDS' ADMINISTRATOR, MAINTAINS SUBSCRIPTION AND REDEMPTION DOCUMENTS."
1027827,"CITCO TRUSTEES (CAYMAN) LIMITED","89 NEXUS WAY","CAMANA BAY, P.O. BOX 31106","GRAND CAYMAN","","Cayman Islands","KY1-1205","N","3459493977","3459457566","Other","GCI JAPAN HYBRIDS' TRUSTEE"
1027827,"CITCO TRUSTEES (UT) LIMITED","89 NEXUS WAY","CAMANA BAY, PO BOX 31106","GRAND CAYMAN","","Cayman Islands","KY1-1205","N","3459493977","3459457566","Other","ALEUTIAN FUND'S TRUSTEE"
1027827,"CAYGAN CAPITAL LTD.","PART FIRST FLOOR, UNIT G INTERNATIONAL HOUSE","1 ST KATHARINES WAY","LONDON","","United Kingdom","E1W 1AY","N","+442034189710","","Other","RESEARCH AND ADVISORY RECORDS"
1028093,"IRE (HONG KONG) LIMITED","41/F CHAMPION TOWER,","THREE GARDEN ROAD, CENTRAL,","HONG KONG","","China","","N","+852.3128.6000","","One of your branch offices or affiliates","ACCOUNTING BOOKS AND RECORDS"
1017618,"BNY MELLON FUND SERVICES (IRELAND) LIMITED","RIVERSIDE TWO","SIR JOHN ROGERSON'S QUAY, GRAND CANAL DOCK","DUBLIN 2","","Ireland","","N","353 1 790 3555","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM"
1017618,"CITCO FUND SERVICES (IRELAND) LIMITED","BLOCK 6, CUSTOM HOUSE PLAZA, IFSC","","DUBLIN 1","","Ireland","","N","353(1)637 7300","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM"
1017618,"DB FUND SERVICES LLC","1761 EAST ST. ANDREWS PLACE","","SANTA ANA","CA","United States","92705","N","7142476335","","One of your branch offices or affiliates","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM."
1017618,"STATE STREET FUND SERVICES (IRELAND) LIMITED,","78 SIR JOHN ROGERSON'S QUAY","","DUBLIN 2","","Ireland","","N","+353 1 776 800","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM."
1017618,"JT DATA CENTRE","LA GRANDE ROUTE DE ST MARTIN","","ST SAVIOUR, CHANNEL ISLANDS","","Jersey","","N","+44 1534 882 3","","Other","DATA BACK-UP AND ARCHIVING."
1027043,"BNY MELLON FUND SERVICES (IRELAND) DESIGNATED ACTIVITY COMPANY","GUILD HOUSE","GUILD STREET, IFSC","DUBLIN","","Ireland","1","N","+353 1 9003500","+353 1 7903510","Other","ADMINISTRATOR, REGISTAR AND TRANSFER AGENT OF THE FUND; MAINTAINS, FOR EXAMPLE, RECORDS RELATING TO INVESTOR SUBSCRIPTIONS AND REDEMPTIONS, TRADING STATEMENTS AND MATERIALS IN SUPPORT OF NAV."
1019743,"BRIDGEVIEW CFO SOLUTIONS","ONE FERRY BUILDING","SUITE 255","SAN FRANCISCO","CA","United States","94111","N","415-677-5350","","A third-party unaffiliated record keeper","ALL ADVISORY BOOKS AND RECORDS."
1019743,"CONIFER FINANCIAL SERVICES","ONE FERRY BUILDING","SUITE 255","SAN FRANCISCO","CA","United States","94111","N","415-677-1500","","A third-party unaffiliated record keeper","FUND ADMINISTRATION RECORDS."
1028893,"MG STOVER & CO","1350 17TH STREET","SUITE 200","DENVER","CO","United States","80202","N","303-835-9906","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS FOR THE FUNDS."
1022666,"INTEGRATED INVESTMENT SOLUTIONS, LLC","121 SUMMIT AVENUE","SUITE 205","SUMMIT","NJ","United States","07901","N","908.743.1300","908.743.1301","A third-party unaffiliated record keeper","FUND OFFERING DOCUMENTS, FUND ORGANIZATIONAL DOCUMENTS, AND OTHER INVESTMENT RELATED MATERIALS, ARCHIVED BOOKS AND RECORDS."
1028033,"MG STOVER & CO","1350 17TH STREET","SUITE 200","DENVER","CO","United States","80202","N","303-835-9906","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS FOR THE FUNDS."
1029235,"CITCO FUND SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA BLOCK 6","INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN","","Ireland","","N","353214836675","","A third-party unaffiliated record keeper","THE BOOKS AND RECORDS KEPT BY CITCO FUND SERVICES CONSIST OF THOSE RECORDS TYPICALLY KEPT BY A FUND ADMINISTRATOR INCLUDING, BUT NOT LIMITED TO, CORPORATE AND FINANCIAL RECORDS, INVESTOR RELATIONSHIP RECORDS AND FUND PORTFOLIO MANAGEMENT RECORDS."
1033350,"BT DATA CENTRE","8/F WARWICK HOUSE, WEST WING","TAIKOO PLACE, 979 KING'S ROAD, QUARRY BAY","HONG KONG","","China","NA","N","852 2590 7300","852 2590 7390","A third-party unaffiliated record keeper","FILING"
1033350,"CROWN DATA CENTRE","CROWN WORLDWIDE BUILDING, 9-11 YUEN ON STREET","SIU LEK YUEN, NEW TERRITORIES","HONG KONG","","China","","N","852 2636 8388","852 2637 1677","A third-party unaffiliated record keeper","FILING"
1033350,"PANER HOSAKA & YPIL, ATTORNEYS AT LAW","502 PACIFIC CENTER BUILDING","33 SAN MIGUEL AVENUE, ORTIGAS CENTER","PASIG CITY","","Philippines","1603","N","(632) 633 3611","","Other","FILING"
1011556,"EQUINIX FRANCE (PA2)","114 RUE AMBROISE CROIZAT","","SAINT DENIS","","France","93200","N","33.1.5587.2211","33.1.5587.2192","A third-party unaffiliated record keeper","SYSTEMS BACK UP, ALL TRADE INFORMATION"
1011556,"RBC INVESTOR SERVICES IRELAND LTD","4TH FLOOR, ONE GEORGE'S QUAY PLAZA","GEORGE'S QUAY","DUBLIN 2","","Ireland","","N","353.1.613.0400","","A third-party unaffiliated record keeper","INVESTOR RECORDS"
1011556,"COMGEST S.A.","17 SQUARE EDOUARD VII","","PARIS","","France","75009","N","33.1.4494.1900","","One of your branch offices or affiliates","SYSTEMS BACKUP, ALL TRADE INFORMATION"
1011556,"WILTON SECRETARIAL LIMITED","6TH FLOOR","2 GRAND CANAL SQUARE","DUBLIN 2","","Ireland","","N","353.1.639.5000","353.1.639.5333","A third-party unaffiliated record keeper","SHARE REGISTERS AND BOARD PACKS"
1011556,"RBC INVESTOR SERVICES BANK, S.A., DUBLIN BRANCH","4TH FLOOR, ONE GEORGE'S QUAY PLAZA","GEORGE'S QUAY","DUBLIN 2","","Ireland","","N","353.1.613.0400","","A third-party unaffiliated record keeper","TRADE INFORMATION"
1011556,"KEFRON","53 PARK WEST INDUSTRIAL PARK","PARK WEST ROAD","DUBLIN 12","","Ireland","","N","353.1.438.0200","","A third-party unaffiliated record keeper","ARCHIVE-TRADE INFORMATION, NAV REVIEW"
1011556,"EQUINIX FRANCE (PA4)","110 BIS AVENUE DU GENERAL LECLERC","","PANTIN","","France","93500","N","33.1.5587.2588","33.1.5587.2192","A third-party unaffiliated record keeper","SYSTEMS BACKUP, ALL TRADE INFORMATION"
1028889,"MUFG ALTERNATIVE FUND SERVICES (CAYMAN) LIMITED","154 UNIVERSITY AVENUE, SUITE 700","","TORONTO","","Canada","ON M5H 3Y9","N","+1-416 9714700","+1-416 9714701","A third-party unaffiliated record keeper","THE ADMINISTRATOR PROVIDES A RANGE OF SERVICES, INCLUDING MAINTAINING THE REGISTER OF SHAREHOLDERS OF THE FUND, RECEIVING AND PROCESSING SUBSCRIPTION AND REDEMPTION AGREEMENTS OR APPLICATIONS, SUBMITTING TO SHAREHOLDERS A STATEMENT OF THEIR HOLDINGS IN THE FUND UPON REQUEST, CALCULATION OF NET ASSET VALUE, MAINTENANCE OF ACCOUNTING REPORTS, PREPARATION OF FINANCIAL STATEMENTS FOR AUDIT PURPOSES AND LIAISON WITH AUDITORS."
1028889,"TRICOR SERVICES LIMITED","LEVEL 54, HOPEWELL CENTRE","183 QUEEN'S ROAD EAST","HONG KONG","","Hong kong","","N","+85229801888","+85228610285","A third-party unaffiliated record keeper","CORPORATE RECORDS"
1028889,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","89 NEXUS WAY, 2ND FLOOR","P.O BOX 31106","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","KY1-1205","N","+65 6571 1000","+65 6571 1032","A third-party unaffiliated record keeper","THE ADMINISTRATOR PROVIDES A RANGE OF SERVICES, INCLUDING MAINTAINING THE REGISTER OF SHAREHOLDERS OF THE FUND, RECEIVING AND PROCESSING SUBSCRIPTION AND REDEMPTION AGREEMENTS OR APPLICATIONS, SUBMITTING TO SHAREHOLDERS A STATEMENT OF THEIR HOLDINGS IN THE FUND UPON REQUEST, CALCULATION OF NET ASSET VALUE, MAINTENANCE OF ACCOUNTING REPORTS, PREPARATION OF FINANCIAL STATEMENTS FOR AUDIT PURPOSES AND LIAISON WITH AUDITORS."
1033986,"SS&C TECHNOLOGIES, INC.","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","8602984500","","Other","SS&C TECHNOLOGIES, INC. IS A FUND ADMINISTRATOR AND MAINTAINS CERTAIN FINANCIAL INFORMATION AND BOOKS AND RECORDS RELATED TO THE FIRMS BUSINESS"
1035709,"ALPS ALTERNATIVE INVESTMENT SERVICES, LLC","2699 S. BAYSHORE DRIVE","","MIAMI","FL","United States","33133","N","305-857-6842","","A third-party unaffiliated record keeper","BOOKS AND RECORDS RELATED TO FIRM AND CLIENT OPERATIONS."
1034847,"STANDISH MANAGEMENT","505 HAMILTON AVE","SUITE 210","PALO ALTO","CA","United States","94301","N","4152736810","","A third-party unaffiliated record keeper","DIGITAL BOOKS AND RECORDS"
1033558,"MAPLES FUND SERVICES","BEAUX LANE HOUSE","MERCER STREET LOWER","DUBLIN","","Ireland","2","N","35316973200","35316973300","A third-party unaffiliated record keeper","CITCO FUND SERVICES MAINTAINS THE BOOKS AND RECORDS OF THE FUNDS UNDER MANAGEMENT"
1029403,"MAPLES CORPORATE SERVICES LIMITED","PO BOX 309, UGLAND HOUSE","","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","+1 345 949 806","+1 345 949 808","A third-party unaffiliated record keeper","CORPORATE RECORDS"
1029403,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","89 NEXUS WAY, 2ND FLOOR","PO BOX 31106","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","KY1-1205","N","+65 6571 1000","+65 6571 1032","A third-party unaffiliated record keeper","THE ADMINISTRATOR PROVIDES A RANGE OF SERVICES, INCLUDING MAINTAINING THE REGISTER OF SHAREHOLDERS OF THE FUND, RECEIVING AND PROCESSING SUBSCRIPTION AND REDEMPTION AGREEMENTS OR APPLICATIONS, SUBMITTING TO SHAREHOLDERS A STATEMENT OF THEIR HOLDINGS IN THE FUND UPON REQUEST, CALCULATION OF NET ASSET VALUE, MAINTENANCE OF ACCOUNTING REPORTS, PREPARATION OF FINANCIAL STATEMENTS FOR AUDIT PURPOSES AND LIAISON WITH AUDITORS."
1029410,"CITCO FUND SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA BLOCK 6","INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN","","Ireland","","N","353214836675","","A third-party unaffiliated record keeper","THE BOOKS AND RECORDS KEPT BY CITCO FUND SERVICES CONSIST OF THOSE RECORDS TYPICALLY KEPT BY A FUND ADMINISTRATOR INCLUDING, BUT NOT LIMITED TO, CORPORATE AND FINANCIAL RECORDS, INVESTOR RELATIONSHIP RECORDS AND FUND PORTFOLIO MANAGEMENT RECORDS."
1036719,"UMB FUND SERVICES","223 WILMINGTON WEST CHESTER PIKE","SUITE 303","CHADDS FORD","PA","United States","19317","N","801-737-4000","610-361-6118","A third-party unaffiliated record keeper","PARTNER ACCOUNTING AND RECORDS, FUND RETURN CALCULATIONS, OTHER ACCOUNTING RECORDS."
1030232,"EQUINIX FRANCE (PA2)","114 RUE AMBROISE CROIZAT","","SAINT DENIS","","France","93200","N","33.1.5587.2211","33.1.5587.2192","A third-party unaffiliated record keeper","SYSTEMS BACK UP, ALL TRADE INFORMATION"
1030232,"RBC INVESTOR SERVICES IRELAND LTD","4TH FLOOR, ONE GEORGE'S QUAY PLAZA","GEORGE'S QUAY","DUBLIN 2","","Ireland","","N","353.1.613.0400","","A third-party unaffiliated record keeper","PRIVATE FUND BOOKS AND RECORDS, INVESTOR RECORDS"
1030232,"COMGEST S.A.","17 SQUARE EDOUARD VII","","PARIS","","France","75009","N","33.1.4494.1900","","One of your branch offices or affiliates","SYSTEMS BACKUP, ALL TRADE INFORMATION"
1030232,"WILTON SECRETARIAL LIMITED","6TH FLOOR","2 GRAND CANAL SQUARE","DUBLIN 2","","Ireland","","N","353.1.639.5000","353.1.639.5333","A third-party unaffiliated record keeper","SHARE REGISTERS AND BOARD PACKS"
1030232,"RBC INVESTOR SERVICES BANK, S.A., DUBLIN BRANCH","4TH FLOOR, ONE GEORGE'S QUAY PLAZA","GEORGE'S QUAY","DUBLIN 2","","Ireland","","N","353.1.613.0400","","A third-party unaffiliated record keeper","TRADE INFORMATION"
1030232,"KEFRON","53 PARK WEST INDUSTRIAL PARK","PARK WEST ROAD","DUBLIN 12","","Ireland","","N","353.1.438.0200","","A third-party unaffiliated record keeper","ARCHIVE-TRADE INFORMATION, NAV REVIEW"
1030232,"EQUINIX FRANCE (PA4)","110 BIS AVENUE DU GENERAL LECLERC","","PANTIN","","France","93500","N","33.1.5587.2588","33.1.5587.2192","A third-party unaffiliated record keeper","SYSTEMS BACKUP, ALL TRADE INFORMATION"
1037280,"COHERE COMMUNICATIONS","845 THIRD AVENUE","16TH FLOOR","NEW YORK","NY","United States","10022","N","2122319932","","Other","ALL OUR SHARED NETWORK STORAGE WHERE ALL OUR FILES ARE STORED IS HANDLED AND BACKED UP BY THEM."
1037280,"SS&C TECHNOLOGIES INC","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","(800) 234-0556","","Other","FUND ADMINISTRATOR - INVESTOR RECORDS AND FUND P&L"
1037280,"CONCEPT ONE FUND SERVICES","1010 FRANKLIN AVENUE","SUITE 303","GARDEN CITY","NY","United States","11530","N","646-840-4950","","Other","FUND ADMINISTRATOR - INVESTOR TRANSACTION RECORDS AND FUND RETURNS"
1026599,"ADLER SHINE LLP","ADLER SHINE LLP, ASTON HOUSE","CORNWALL AVENUE","LONDON","","United Kingdom","N3 1LF","N","+442083713007","+442073950540","Other","LOCATION IS THE OFFICES OF THE ACCOUNTANT AND AUDITOR OF HILLTOP FUND MANAGEMENT LLP (THE FIRM). FILES KEPT INCLUDE (I) BACK UP COPIES OF THE DIGITAL FILES OF THE FIRM, (II) AGED DOCUMENTS RELATING TO OPERATIONAL DUE DILIGENCE, (III) FILES RELATING TO ACCOUNTING AND AUDIT OF THE FIRM."
1027904,"EZE CASTLE INTEGRATION (ECI)","9 MARYLEBONE LANE, 2ND FLOOR","","LONDON","","United Kingdom","W1U 1HL","N","020 7071 6802","","A third-party unaffiliated record keeper","EMAILS ARE RETAINED ON SERVERS HOSTED BY EZE CASTLE."
1027904,"GLOBEOP FINANCIAL SERVICES (CAYMAN) LIMITED","45 MARKET STREET","SUITE 3205","CAMANA BAY","","Cayman Islands","KY1-9003","N","+1 345 943 333","+1 345 946 765","A third-party unaffiliated record keeper","OFFICIAL BOOKS AND RECORDS OF THE FUNDS."
1019995,"OFFICE OF THOMAS CALDWELL","6724 EAST RAILWAY COMMONS","","WILLIAMSBURG","MI","United States","49690","Y","813-336-6890","","One of your branch offices or affiliates","BOOKS AND RECORDS RELATED TO FIRM'S MANAGEMENT OF FUND ASSETS"
1025543,"CORDIUM","NORFOLK HOUSE","31 ST JAMES'S SQUARE","LONDON","","United Kingdom","SW1Y 4JJ","N","44 20 7408 244","","A third-party unaffiliated record keeper","FINANCIAL RECORDS, INVESTOR RECORDS"
1030063,"BC RECORDS MANAGEMENT SERVICES","7422 FRASER PARK DRIVE","","BURNABY BC","","Canada","V5J5B9","N","604-433-2600","604-436-0073","Other","THIRD-PARTY OFFSITE SITE STORAGE"
1030259,"METEORA PARTNERS LLP","64 NORTH ROW","","LONDON","","United Kingdom","W1K 7DA","N","442074341234","442074341232","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTS, PERSONNEL RECORDS, CERTAIN COMPLIANCE RECORDS, OTHER CORPORATE RECORDS."
1030259,"RAWLINSON & HUNTER","EIGHTH FLOOR, 6 NEW STREET SQUARE","NEW FETTER LANE","LONDON","","United Kingdom","EC4A 3AQ","N","44 (0) 20 7842","44 (0) 20 7842","A third-party unaffiliated record keeper","RAWLINSON AND HUNTER PROVIDE KINGSWAY CAPITAL LLP'S REGISTERED OFFICE; STATUTORY REGISTERS ARE KEPT AT THIS LOCATION."
1030259,"PICTET & CIE (EUROPE) S.A.","15A AVENUE JF KENNEDY","","LUXEMBOURG","","Luxembourg","L-1855","N","+352467171-1","+352224868","Other","TRADING RECORDS"
1030259,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED","GEORGE'S COURT","54-62 TOWNSEND STREET","DUBLIN 2","","Ireland","","N","353-1-542-2000","","A third-party unaffiliated record keeper","ACCOUNTING RECORDS AND TRANSFER AGENCY/REGISTRAR RECORDS FOR THE KINGSWAY CAPITAL ICAV"
1030286,"TECHNICAL SERVICES OF NORTH AMERICA INC","60 EAST 42ND STREET","ROOM 2508","NEW YORK","NY","United States","10165","N","(212) 972-1095","(212) 953-0890","One of your branch offices or affiliates","CURRENT BOOKS AND RECORDS"
1030286,"C & I PARTNERS","309 SOUTH MAIN STREET","","SOUTHAMPTON","NY","United States","11968","Y","(212) 972-1095","212-953-0890","One of your branch offices or affiliates","HISTORICAL FILES"
1025377,"COCKRELL INTERESTS LLC","1000 MAIN ST.","SUITE 3250","HOUSTON","TX","United States","77002","N","713-209-7500","713-209-7599","Other","LEDGER AND RELATED SUPPORT MAINTAINED AT THE OFFICE OF THE ADMINISTRATOR, COCKRELL INTERESTS LLC."
1027552,"CHARTER GROUP FUND ADMINISTRATION LIMITED","2 BLEEDING HEART YARD","","LONDON","","United Kingdom","EC1N 8SJ","N","+442031378499","+442071835103","Other","AS ADMINISTRATOR TO THE CLEARANCE SEGURA FUND LP, THE ACCOUNTING RECORDS, SCHEDULE OF INVESTORS AND CLIENT DUE DILIGENCE DOCUMENTATION IS KEPT BY CHARTER GROUP FUND ADMINISTRATION."
1027385,"RECALL LIMITED","THE EISENHOWER CENTRE","CHENIES STREET","LONDON","","United Kingdom","WC1E 7ER","N","442077096700","","A third-party unaffiliated record keeper","PHYSICAL BACK-UP TAPES IN RESPECT OF INFORMATION CONTAINED ON SERVERS"
1027385,"RECALL LIMITED","3 OLD POST OFFICE LANE","KIDBROOKE","LONDON","","United Kingdom","SE3 9BY","N","442077096700","","A third-party unaffiliated record keeper","CERTAIN FINANCE RECORDS AND INVESTMENT RESEARCH MATERIALS"
1027385,"RECALL LIMITED","UNIT B RATTYS LANE","","HODDESDON","","United Kingdom","EN11 0RF","N","442077096700","","A third-party unaffiliated record keeper","CERTAIN FINANCE RECORDS AND INVESTMENT RESEARCH MATERIALS"
1027385,"RECALL LIMITED","GOWERTON ROAD","","NORTHAMPTON","","United Kingdom","NN4 7BW","N","442077096700","","A third-party unaffiliated record keeper","CERTAIN FINANCE RECORDS AND INVESTMENT RESEARCH MATERIALS"
1027385,"RECALL LIMITED","STUDLY ROAD","","STOCKWELL","","United Kingdom","SW4 6RA","N","442077096700","","A third-party unaffiliated record keeper","CERTAIN FINANCE RECORDS AND INVESTMENT RESEARCH MATERIALS"
1041993,"BARING NORTH AMERICA LLC","INDEPENDENCE WHARF","470 ATLANTIC AVENUE","BOSTON","MA","United States","02210","N","617-946-5200","","One of your branch offices or affiliates","BARING NORTH AMERICA LLC MAINTAINS CERTAIN BOOKS AND RECORDS RELATING TO A FEW CLIENTS OF BARING ASSET MANAGEMENT LIMITED."
1041993,"RESTORE PLC","8 BEAM REACH","COLDHARBOUR LANE","RAINHAM ESSEX","","United Kingdom","RM13 9YB","N","01708 527 600","01708 527651","A third-party unaffiliated record keeper","RESTORE PLC IS USED TO RETAIN CERTAIN BOOKS AND RECORDS THAT ARE NO LONGER REQUIRED TO BE KEPT ON-SITE.  SUCH BOOKS AND RECORDS ARE ARCHIVED AT RESTORE PLC."
1041993,"INSTITUTIONAL SHAREHOLDER SERVICES","702 KING FARM BOULEVARD","SUITE 400","ROCKVILLE","MD","United States","20850-4045","N","405.366.5101","405.366.5050","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATING TO APPLICANT'S PROXY VOTING ACTIVITIES ARE MAINTAINED BY INSTITUTIONAL SHAREHOLDER SERVICES"
1041993,"BARING ASSET MANAGEMENT (ASIA) LIMITED","19/F EDINBURGH TOWER, 15 QUEEN'S ROAD","THE LANDMARK","HONG KONG","","China","","N","852-2841-1411","852-2845-9050","One of your branch offices or affiliates","BARING ASSET MANAGEMENT (ASIA) LIMITED MAINTAINS CERTAIN BOOKS AND RECORDS RELATING TO CERTAIN TRADE ACTIVITY UNDERTAKEN."
1035547,"CITCO CORPORATE SERVICES (IRELAND) LIMITED","CUSTOM HOUSE PLAZA BLOCK 6","INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN","","Ireland","DUBLIN 1","N","353-1-636-7614","353-1-636-7801","A third-party unaffiliated record keeper","GENERAL ADMINISTRATIVE FILES, COPIES OF CORPORATE AND ORGANIZATIONAL DOCUMENTS, DOCUMENTS RELATING TO INVESTMENTS, COMPUTATION OF REGULATORY ASSETS UNDER MANAGEMENT, PORTFOLIO COMPANIES, AFFILIATED COMPANIES AND PRIVATE FUNDS."
1038827,"HEDGESERV LIMITED","75 ST STEPHEN'S GREEN","","DUBLIN 2","","Ireland","","N","353 1 234 1000","353 1 436 5564","A third-party unaffiliated record keeper","FINANCIAL RECORDS AND BOOKS OF ACCOUNT; CAPITAL ACTIVITY DOCUMENTATION"
1038827,"RICHARD FLEISCHMAN AND ASSOCIATES","2 MANHATTANVILLE ROAD","","PURCHASE","NY","United States","10577","N","(914) 729-7412","","A third-party unaffiliated record keeper","DATA BACK-UP."
1041805,"CORODATA RECORDS MANAGEMENT","450 CHARCOT AVE","","SAN JOSE","CA","United States","95131-1105","N","5103074430","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS PRINCIPALLY FOR PORTFOLIO COMPANY INVESTMENTS."
1041805,"STANDISH MANAGEMENT, LLC","505 HAMILTON AVENUE","SUITE 210","PALO ALTO","CA","United States","94301","N","(415) 273-6810","","A third-party unaffiliated record keeper","FUND ADMINISTRATION PROVIDER. HOLDS FUND FINANCIAL INFORMATION AND FUND DOCUMENTATION."
