"FilingID","Wrap Fee Program","Sponsor"
1036166,"OUTSIDE MANAGER PROGRAM","RAYMOND JAMES & ASSOCIATES, INC"
1036166,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS"
1036166,"PROACTIVE MONEY MANAGEMENT PROGRAM","WORLD EQUITY GROUP"
1036166,"REACT","LEGACY CAPITAL GROUP"
1036166,"RECOMMENDED MANAGERS","RW BAIRD"
1036166,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC"
1036166,"PAS PLATFORM","LOCKWOOD ADVISORS, INC."
1036166,"MANAGER SELECT","LPL FINANCIAL"
1036166,"SEPARATE ACCOUNT EXCHANGE","TD AMERITRADE"
1036166,"DMA/MASTERS","WELLS FARGO ADVISORS"
1036210,"GLADOWSKY CAPITAL MANAGEMENT, CORP. - LIS, LAAP, AFP","GLADOWSKY CAPITAL MANAGEMENT, CORP."
1036210,"NPA ASSET MANAGEMENT, LLC - LIS, LAAP, AFP","NPA ASSET MANAAGEMENT, LLC"
1036210,"PRIMERICA FREEDOM PORTFOLIOS","PFS INVESTMENTS INC. (PRIMERICA ADVISORS) & LOCKWOOD ADVISORS, INC."
1036210,"SUMMIT FINANCIAL GROUP, INC. - LIS, LAAP","SUMMIT FINANCIAL GROUP, INC."
1036210,"MONEY CONCEPTS ADVISORY SERVICE - LIS, LAAP, AFP","MONEY CONCEPTS ADVISORY SERVICE (MONEY CONCEPTS CAPITAL CORP.)"
1036210,"CAPITAL GUARDIAN WEALTH MANAGEMENT, LLC - AFP","CAPITAL GUARDIAN WEALTH MANAGEMENT, LLC"
1036210,"CAPITAL ONE ADVISORS, LLC - LIS, LAAP, AFP","CAPITAL ONE ADVISORS, LLC"
1036930,"MONETA GROUP","MONETA GROUP"
1036930,"SMITH BARNEY","SMITH BARNEY"
1036930,"WELLS FARGO","WELLS FARGO"
1036962,"TRANSAMERICA FINANCIAL ADVISORS","TRANSAMERICA FINANCIAL ADVISORS"
1036148,"CHASE STRATEGIC PORTOFOLIO","J.P. MORGAN SECURITIES LLC"
1036148,"MUTUAL FUND ADVISORY PORTFOLIO","J.P. MORGAN SECURITIES LLC"
1036148,"J.P. MORGAN SECURITIES PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC"
1038091,"ENVESTNET ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT, INC."
1038091,"FOLIO MODEL MANAGER EXCHANGE","FOLIO INSTITUTIONAL"
1038091,"SAWTOOTH SOLUTIONS, LLC","SAWTOOTH SOLUTIONS, LLC"
1038091,"VISIONARY ASSET MANAGEMENT WRAP FEE PROGRAM","VISIONARY ASSET MANAGEMENT"
1038091,"TD AMERITRADE INSTITUTIONAL SEPARATE ACCOUNT EXCHANGE","TD AMERITRADE INSTITUTIONAL"
1038091,"ADHESION EXCHANGE","ATRIA INVESTMENTS LLC"
1038091,"ASPIRE RKS","ASPIRE FINANCIAL SERVICES, LLC"
1027307,"WEALTHSIMPLE WRAP FEE PROGRAM","WEALTHSIMPLE US, LTD."
1039430,"BERNARD & JOHNSON WRAP FEE PROGRAM","BERNARD & JOHNSON, LLC"
1041084,"SMALL CAP STRATEGY","FIDELITY, CHARLES SCHWAB, WELLS FARGO ADVISORS, ROBERT W. BAIRD & CO"
1041084,"PRO-AM FREESTYLE","NBC SECURITIES"
1041084,"FOCUSED SMALL CAP STRATEGY","NBC SECURITIES"
1040954,"CUSTOMCHOICE","WELLS FARGO ADVISORS, LLC"
1040954,"ASSET ADVISOR","WELLS FARGO ADVISORS, LLC"
1041093,"UMA","PLACEMARK"
1041093,"UMA","INVESTNET"
1041653,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY SMITH BARNEY"
1042284,"GLOBAL INVESTMENT SOLUTIONS","MORGAN STANLEY SMITH BARNEY LLC"
1042284,"INSTITUTIONAL CASH ADVISORY PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1042284,"STRATEGIC PORTFOLIOS","MORGAN STANLEY SMITH BARNEY LLC"
1042284,"PORTFOLIO MANAGEMENT PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1042284,"CUSTOM SOLUTIONS PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1042284,"SELECT UMA PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1042390,"WELLS FARGO SECURITIES PRIVATE ADVISOR NETWORK","WELLS FARGO SECURITIES"
1042390,"INVESTMENT MANAGEMENT SERVICES (IMS)","MORGANSTANLEY SMITHBARNEY"
1042390,"STIFEL HORIZON PROGRAM","STIFEL NICOLAUS"
1042390,"SPECTRUM","SCOTT & STRINGFELLOW"
1042390,"MANAGED ACCOUNT SERVICE (MAS)","MERRILL LYNCH"
1042390,"MAP PROGRAM","RBC WEALTH MANAGEMENT"
1042390,"OUTSIDE MANAGED PROGRAM (OSM)","RAYMOND JAMES"
1042390,"CLIENT SELECTED MANAGERS (CSM)","ROBERT W. BAIRD & CO"
1042390,"STEPHENS MANAGED ASSETS PROGRAM","STEPHENS INC."
1042390,"MAC ELIGIBLE","UBS"
1042390,"UMAP","BB&T SCOTT & STRINGFELLOW"
1042390,"ENVESTNET","ENVESTNET"
1041046,"A+ PORTFOLIO MONITORING PROGRAM","FSC SECURITIES CORPORATION"
1036510,"PREMIER ASSET MANAGEMENT PROGRAM","ENVESTNET ADVISORY CORP"
1036510,"STRATEGIC PORTFOLIO ADVISORY","MERRILL LYNCH, PIERCE, FENNER & SMITH, INCORPORATED"
1036510,"FIDUCIARY SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1036510,"STRATEGIC ASSET REVIEW","OPPENHEIMER ASSET MANAGEMENT, INC."
1036510,"CONSULTING SERVICES SEPARATELY MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC."
1036510,"CONSULTING SOLUTIONS PROGRAM","RBC WEALTH MANAGEMENT"
1036510,"RBC TOTAL PORTFOLIO","RBC WEALTH MANAGEMENT"
1036510,"CONSULTING AND  EVALUATION SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1036510,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1036510,"ACCESS","UBS FINANCIAL SERVICES, INC."
1036510,"NETWORK MASTERS MANAGERS INVESTMENT CONSULTING SERVICE","WELLS FARGO ADVISORS, LLC"
1036510,"FIDUCIARY ASSET MANAGEMENT","MORGAN STANLEY WEALTH MANAGEMENT"
1036510,"WRAP FEE PROGRAM","CURIAN CAPITAL, LLC"
1036510,"MANAGED ACCOUNT COMMAND","FIRST ALLIED SECURITIES, INC."
1036510,"MANAGED ACCOUNT SELECT","CHARLES SCHWAB & CO., INC."
1036510,"ADVISORS PLATFORM","JANNEY MONTGOMERY SCOTT, LLC"
1036510,"INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH, INCORPORATED"
1036510,"MANAGED ACCOUNT SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH, INCORPORATED"
1036510,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS, LLC"
1036510,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO BANK, NA"
1036510,"AMERIPRISE SEPARATELY MANAGED ACCOUNT SERVICES","AMERIPRISE FINANCIAL SERVICES, INC."
1036510,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, INC."
1036510,"CONSULTING GROUP SELECT UMA","MORGAN STANLEY WEALTH MANAGEMENT"
1036510,"MANAGED ACCOUNT PROGRAM","PLACEMARK INVESTMENTS, LLC"
1036510,"STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES, INC."
1036510,"MANAGED ACCOUNTS CONSULTING","UBS FINANCIAL SERVICES, INC."
1036510,"ENVESTNET SEPARATELY MANAGED ACCOUNT PROGRAM","ENVESTNET ADVISORY CORP"
1036510,"DIVERSIFIED MANAGED ALLOCATIONS","WELLS FARGO ADVISORS,LLC"
1036510,"SEPARATELY MANAGED ACCOUNTS PROGRAM","LOCKWOOD ADVISORS, INC."
1036510,"PREFERRED ADVISORS","CREDIT SUISSE SECURITIES (USA), LLC"
1036510,"PRIVATE LABEL MANAGED ACCOUNT PROGRAM","FIRST REPUBLIC INVESTMENT MANAGEMENT"
1036510,"MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL INC."
1036510,"BBVA COMPASS BANK TRUST & INVESTMENTS","COMPASS BANK"
1036510,"MODEL DELIVERY FOR VARIOUS INVESTMENT ADVISORY PROGRAMS","BRINKER CAPITAL INC."
1036510,"MANAGED ACCOUNT COMMAND (VIA LOCKWOOD)","COMPASS BANK"
1036510,"MANAGER ACCESS SELECT","LPL FINANCIAL LLC"
1036510,"MANAGER SELECT","LPL FINANCIAL LLC"
1036510,"IAS-RETIREMENT PLAN PROGRAM","OPPENHEIMER ASSET MANAGEMENT, INC."
1025586,"[RIA] WRAP FEE PROGRAM","[RIA] NEWCO LLC"
1026877,"FIDUCIARY SERVICES","MORGAN STANLEY / SMITH BARNEY"
1026877,"CONSULTING & EVALUATION SERVICES","MORGAN STANLEY / SMITH BARNEY"
1026877,"SELECT UMA","MORGAN STANLEY / SMITH BARNEY"
1026877,"MANAGED ACCOUNT CONNECTION","CHARLES SCHWAB & CO., INC."
1026877,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
1027377,"CAPITAL GUARDIAN MAC","CAPITAL GUARDIAN, LLC/LOCKWOOD ADVISORS, INC."
1027377,"ELITE CHOICE PROGRAM","SMH CAPITAL/LOCKWOOD ADVISORS, INC."
1027377,"INVESTMENT ADVISORY SERVICE PROGRAM","OPPENHEIMER ASSET MANAGEMENT, INC."
1027377,"LOCKWOOD SPONSORED PROGRAM AKA OPEN ARCHITECTURE SMA","WADDELL & REED FINANCIAL ADVISORS"
1027377,"LOCKWOOD SPONSORED PROGRAMS","LOCKWOOD ADVISORS, INC."
1027377,"LOCKWOOD/PERSHING ADVISOR SOLUTIONS","WALNUT STREET SECURITIES, INC."
1027377,"MANAGER SELECT","LPL FINANCIAL"
1027377,"PERSHING MANAGED ACCOUNT SOLUTIONS","PERSHING LLC, A BNY MELLON COMPANY"
1027377,"PROAM","NBC SECURITIES"
1027377,"SSI OUTSIDE MONEY MANAGER PLATFORM - GLOBALT","SYNOVUS SECURITIES, INC."
1027377,"MANAGED ACCOUNT COMMAND","LOCKWOOD ADVISORS, INC."
1027377,"MANAGER ACCESS SELECT","LPL FINANCIAL"
1027377,"AMERICAN PORTFOLIOS MAC","AMERICAN PORTFOLIOS FINANCIAL SERVICES INC.,/LOCKWOOD ADVISERS, INC."
1027377,"LPL MANAGER SELECT","AXA ADVISORS"
1027392,"WEALTHVIEW","CASTLEVIEW PARTNERS, LLC"
1027423,"STIFEL SOLUTIONS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL SCORE PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL SELECT MANAGERS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1027423,"STIFEL SELECT FUNDS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1027423,"STIFEL SELECT ADVISORS PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1027423,"STIFEL SELECT APM PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1027423,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL SPECTRUM PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL HORIZON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL INVESTMENT MANAGEMENT CONSULTING PROGRAM","STIFEL NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL CLIENT DIRECTED UNIFIED MANAGED ACCOUNT PROGRAM","STIFEL NICOLAUS & COMPANY, INC."
1027423,"STIFEL FUNDAMENTALS PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027423,"STIFEL UNISON PROGRAM","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027439,"FIDUCIARY ASSET MANAGEMENT PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"MULTI-ASSET CLASS SOLUTIONS DISCRETIONARY INVESTMENT ADVISORY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"CITI ETF PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"MULTI-ASSET CLASS SOLUTIONS CITI ACTIVE ALLOCATION PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"UMBRELLA PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"DYNAMIC ALLOCATION PORTFOLIOS - UMA PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"MANAGER SELECTION PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"CITI MANAGED MUTUAL FUND PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"CITI PORTFOLIO MANAGER PROGRAM AND PORTFOLIO MANAGER - EXCHANGE TRADED FUNDS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027439,"MULTI-ASSET CLASS SOLUTIONS UMBRELLA PORTFOLIOS PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027433,"PRIVATE ADVISOR GROUP WRAP PROGRAM","PRIVATE ADVISOR GROUP, LLC"
1027490,"AEWM REPRESENTATIVE MANAGED PORTFOLIO PROGRAM","AE WEALTH MANAGEMENT, LLC"
1027503,"STASHINVEST WRAP FEE PROGRAM","STASHINVEST"
1028279,"RAYMOND JAMES PREFERRED MANAGER","RAYMOND JAMES"
1028279,"STEPHENS MANAGED ASSETS PROGRAM","STEPHENS, INC."
1028279,"CITIGROUP UMA","CITIGROUP"
1029324,"CAPITAL ONE ADVISORS MANAGED PORTFOLIOS","CAPITAL ONE ADVISORS, LLC"
1029396,"APPROACH PROGRAM (THIRD PARTY STRATEGIST PROGRAM)","BLACKRIDGE ASSET MANAGEMENT LLC"
1029396,"JOURNEY PROGRAM (SMA/UMA MANAGER PROGRAM)","BLACKRIDGE ASSET MANAGEMENT LLC"
1029396,"ASCEND II PROGRAM","BLACKRIDGE ASSET MANAGEMENT LLC"
1031146,"CUSOMIZED PORTFOLIO SOLUTIONS","BOK FINANCIAL ADVISORS"
1031162,"CUSOMIZED PORTFOLIO SOLUTIONS","BOK FINANCIAL ADVISORS"
1031164,"CUSOMIZED PORTFOLIO SOLUTIONS","BOK FINANCIAL ADVISORS"
1030769,"BOGART WEALTH WRAP FEE PROGRAM","BOGART WEALTH, LLC"
1032019,"BOGART WEALTH WRAP FEE PROGRAM","BOGART WEALTH, LLC"
1036086,"PLATINUM SOLUTIONS STRATEGIC INDEX PORTFOLIOS","LINCOLN INVESTMENT PLANNING, LLC"
1036086,"PLATINUM SOLUTIONS CLIENT CUSTOM PORTFOLIO","LINCOLN INVESTMENT PLANNING, LLC"
1036835,"MERRILL LYNCH PERSONAL INVESTMENT ADVISORY(R)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1036835,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1036835,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1036835,"MERRILL LYNCH UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1039719,"OUTSIDE MANAGER (OSM) PROGRAM","RAYMOND JAMES FINANCIAL SERVICES ADVISORS, INC."
1039719,"MANAGED ACCOUNT SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1039719,"BAIRD INVESTMENT MANAGEMENT PORTFOLIOS","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"MANAGED ASSETS CONSULTING SERVICES","ENVESTNET ASSET MANAGEMENT, INC."
1039719,"PORTFOLIO MANAGER (PMP) PROGRAM","J.P. MORGAN SECURITIES LLC"
1039719,"ADVISER SELECT PROGRAM","DEUTSCHE BANK SECURITIES"
1039719,"ALIGN PORTFOLIOS","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"PRIVATE ASSET MANAGEMENT","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"PRIVATE INVESTMENT MANAGEMENT","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"BAIRD FAMILY WEALTH GROUP","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"STRATIS PROGRAM","J.P. MORGAN SECURITIES LLC"
1039719,"MANAGED ACCOUNT SERVICES","CHARLES SCHWAB & CO."
1039719,"MANAGER SELECT PROGRAM","LPL FINANCIAL"
1039719,"STAR PROGRAM","OPPENHEIMER & CO. INC."
1039719,"MANAGED ACCOUNT PROGRAM","RBC WEALTH MANAGEMENT"
1039719,"CLIENT SELECTED MANAGERS","ROBERT W. BAIRD  & CO. INCORPORATED"
1039719,"CONSULTING GROUP PROGRAM","MORGAN STANLEY SMITH BARNEY"
1039719,"RECOMMENDED MANAGERS","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"RUSSELL MODEL STRATEGIES","ROBERT W. BAIRD & CO. INCORPORATED"
1039719,"SYNTRINSIC INVESTMENT COUNSEL","SYNTRINSIC INVESTMENT COUNSEL, LLC"
1034085,"MAXIMAI WRAP PROGRAM","MAXIMAI INVESTMENT PARTNERS, LLC"
1039715,"OUTSIDE MANAGERS PROGRAM","RAYMOND JAMES CONSULTING SERVICES"
1039824,"MERRILL LYNCH PERSONAL INVESTMENT ADVISORY(R)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1039824,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1039824,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1039824,"MERRILL LYNCH UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1039855,"MANAGED ACCOUNT SOLUTIONS","ENVESTNET ASSET MANAGEMENT, INC."
1039855,"HIGHMARK MANAGEMENT ACCOUNT STRATEGIES","MUFG UNION BANK, N.A."
1036403,"UNIFIED MANAGED ACCOUNT PROGRAM (UMA)","WEDBUSH SECURITIES, INC."
1036403,"DISCRETIONARY MANAGED ASSETS PROGRAM (DMA)","WEDBUSH SECURITIES, INC."
1040269,"PACIFIC POINT ADVISORY SERVICES PROGRAM","PACIFIC POINT ADVISORS, LLC"
1040763,"SAPERSTON SELECT INVESTMENT MANAGEMENT PROGRAM","SAPERSTON ASSET MANAGEMENT INC."
1040763,"SAPERSTON'S WELLS FARGO ADVISORS MANAGEMENT PROGRAM (WFA)","WELLS FARGO ADVISORS"
1040959,"MERRILL LYNCH PERSONAL INVESTMENT ADVISORY(R)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1040959,"MERRILL EDGE ADVISORY ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1040959,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1040959,"MERRILL LYNCH UNIFIED MANAGED ACCOUNT","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1039985,"PROFESSIONAL MANAGED ASSETS PROGRAM","INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1039985,"SELECT MANAGED ASSETS PROGRAM","INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1039985,"INDEPENDENT MANAGED ASSETS PROGRAM D","INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1039985,"MANAGER'S CHOICE","AMERICAN PORTFOLIOS FINANCIAL SERVICES, INC."
1039985,"BLUE SHORES CAPITAL WRAP-FEE PROGRAM","INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1039985,"CORRESPONDENT MANAGED ASSETS PROGRAM","INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1039985,"LINCOLN MANAGED ASSETS PROGRAM","LINCOLN FINANCIAL ADVISORS CORP. & INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1039985,"INDEPENDENT MANAGED ASSETS PROGRAM","INDEPENDENT PORTFOLIO CONSULTANTS, INC."
1033101,"LIFE GUIDE FINANCIAL WRAP PROGRAM","LIFEGUIDE FINANCIAL ADVISORS, LLC"
1041350,"FUNDAMENTAL CHOICE","WELLS FARGO ADVISORS, LLC"
1041350,"MASTERS","WELLS FARGO ADVISORS, LLC"
1041350,"CUSTOMIZED PORTFOLIOS","WELLS FARGO ADVISORS, LLC"
1041350,"FUNDSOURCE","WELLS FARGO ADVISORS, LLC"
1041350,"WELLS FARGO COMPASS ADVISORY","WELLS FARGO ADVISORS, LLC"
1041350,"DIVERSIFIED MANAGED ALLOCATIONS (DMA)","WELLS FARGO ADVISORS, LLC"
1041350,"ALLOCATION ADVISORS","WELLS FARGO ADVISORS, LLC"
1041350,"PRIVATE INVESTMENT MANAGEMENT","WELLS FARGO ADVISORS, LLC"
1041350,"QUANTITATIVE CHOICE","WELLS FARGO ADVISORS, LLC"
1041495,"PRIVATELY MANAGED ACCOUNT PROGRAM","BPU INVESTMENT MANAGEMENT, INC."
1041301,"BRINKER SEPARATELY MANAGED ACCOUNT PROGRAM","BRINKER CAPITAL"
1041301,"UMA MARKETPLACE PROGRAM","PLACEMARK INVESTMENTS"
1041301,"MANAGED ACCOUNT UTILITY PROGRAM","LOCKWOOD ADVISORS , INC."
1041301,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INC."
1041301,"ADVISORPORT PROGRAM","LOCKWOOD ADVISORS, INC."
1041301,"MANAGER ACCESS SELECT PROGRAM","LPL FINANCIAL"
1041301,"NONE SPECIFIED","SAWTOOTH SOLUTIONS LLC"
1041301,"DYNAMIC ALLOCATION PROGRAM","CITIGROUP GLOBAL MARKETS"
1041301,"ACCESS PROGRAM","CHARLES SCHWAB & CO"
1041301,"ACCESS PROGRAM","UBS FINANCIAL SERVICES, INC."
1041301,"BANK WEALTH PROGRAM","LPL FINANCIAL"
1041301,"FIDELITY SEPARATE ACCOUNT NETWORK PROGRAM","FIDELITY INVESTMENTS"
1041301,"KEYBANK INVESTMENT ADVISORY PROGRAM","KEYBANK NATIONAL ASSOCIATION"
1041301,"OVERLAY PORTFOLIO MANAGEMENT PROGRAM","SMARTLEAF, INC."
1027944,"RAYMOND JAMES CONSULTING SERVICES PROGRAM","RAYMOND JAMES & ASSOCIATES, INC."
1027944,"FIDUCIARY SERVICES","MORGAN STANLEY SMITH BARNEY LLC"
1027944,"SELECT UMA","MORGAN STANLEY SMITH BARNEY LLC"
1027944,"UMA","OPPENHEIMER ASSET MANAGMENT INC."
1027944,"MODEL ONLY","TD PREMIER MANAGED PORTFOLIOS"
1027944,"PRUDENTIAL MANAGED ACCOUNT CONSULTING SERVICES (MACS)","PRUDENTIAL INVESTMENTS, LLC"
1027944,"CONSULTING SOLUTIONS","RBC WEALTH MANAGEMENT"
1027944,"MANAGED ACCOUNT CONSULTING","UBS FINANCIAL SERVICES, INC."
1027944,"MERRILL LYNCH, SELECT PORTFOLIO ADVISOR (SPA)","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1027944,"STAR","OPPENHEIMER ASSET MANAGEMENT INC."
1027944,"MARKETPLACE","CHARLES SCHWAB"
1027944,"NETWORK","WELLS FARGO ADVISORS"
1027944,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO WEALTH MANAGEMENT/WELLS FARGO BANK, N.A."
1027944,"UNIFIED MANAGED ACCOUNT PROGRAM","LOCKWOOD ADVISORS, INC."
1027944,"FIDELITY PERSONALIZED PORTFOLIOS","STRATEGIC ADVISERS, INC."
1027944,"DYNAMIC ALLOCATION PORTFOLIO - UMA PROGRAM","CITIGROUP GLOBAL MARKETS, INC."
1027944,"SEPARATE ACCOUNT NETWORK","FIDELITY"
1027944,"CES","MORGAN STANLEY SMITH BARNEY LLC"
1027944,"STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES, INC."
1027944,"ADVISOR TECHNOLOGIES","FOLIODYNAMIX"
1027944,"GLOBAL MANAGER STRATEGIES","GOLDMAN, SACHS & CO."
1027944,"MERRILL LYNCH INVESTMENT ADVISORY PROGRAM","MANAGED ACCOUNT ADVISORS LLC"
1027944,"UMA","FOLIODYNAMIX"
1027944,"WEALTH MANAGEMENT SOLUTIONS","ENVESTNET ASSET MANGEMENT, INC."
1027944,"TOTAL PORTFOLIO","RBC CAPITAL MARKETS CORPORATION"
1027944,"STIFEL UNISON PROGRAM (SUP)","STIFEL, NICOLAUS & COMPANY INCORPORATED"
1027944,"THIRD PARTY MODELS PROGRAM","ENVESTNET ASSET MANGEMENT, INC."
1027944,"MANAGERS SELECT ACCOUNT","LINSCO/PRIVATE LEDGER CORP."
1027944,"ADVISORY SOLUTIONS UNIFIED MANAGED ACCOUNT PROGRAM","EDWARD P. JONES & CO., L.P."
1027944,"MANAGED ACCOUNT PROGRAM","CITIGROUP GLOBAL MARKETS INC."
1027944,"SELECTS PORTFOLIO SOLUTIONS","MANAGED ACCOUNT ADVISORS LLC"
1027944,"INVESTMENT MANAGEMENT SERVICES (""IMS"")","MORGAN STANLEY SMITH BARNEY LLC"
1027944,"ACCESS","CHARLES SCHWAB"
1027944,"INVESTMENT ADVISORY SERVICE PROGRAM","OPPENHEIMER ASSET MANAGEMENT INC."
1027944,"MANAGED ACCOUNT LINK","LOCKWOOD ADVISORS, INC."
1027944,"ACCESS","UBS FINANCIAL SERVICES, INC."
1027944,"MERRILL LYNCH CONSULTS - MAA","MANAGED ACCOUNT ADVISORS LLC"
1027944,"STIFEL MANAGED ASSETS PROGRAM OPPORTUNITY","STIFEL, NICOLAUS & COMPANY, INCORPORATED"
1027944,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL INC."
1027944,"MANAGER OF MANAGERS","BRINKER CAPITAL, INC."
1027944,"SIGNATURE SERIES SMA PROGRAM","RICHARDSON GMP LTD."
1027944,"WEALTH MANAGEMENT SOLUTIONS UMA","PRUDENTIAL INVESTMENTS LLC"
1027944,"MANAGED ACCOUNT ADVISOR","LOCKWOOD ADVISORS, INC."
1027944,"DIVERSIFIED MANAGED ALLOCATIONS","WELLS FARGO ADVISORS LLC"
1027944,"MERRILL LYNCH UMA","MANAGED ACCOUNT ADVISORS LLC"
1027944,"MASTERS","WELLS FARGO ADVISORS LLC"
1027944,"SECURITIES STRATEGIC INVESTMENT SERVICES (STRATIS) PROGRAM","J.P. MORGAN SECURITIES LLC"
1027944,"UNIFIED MANAGED ACCOUNT PROGRAM","J.P. MORGAN SECURITIES LLC"
1027944,"FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC."
1027944,"AMG MANAGED ACCOUNTS","PNC BANK"
